"random","mean","1%pop","5%pop","50%pop","95%pop","99%pop"
-0.000138151317948032,-0.000721874154616494,-0.00671220237787626,-0.00273847631999739,-0.00028801625615732,-2.97151426239206e-05,-1.15828328365519e-05
-0.000213502793856457,-0.00179613915501722,-0.0175810374215151,-0.00676409364246613,-0.000687680694403003,-6.60233282453294e-05,-2.5434220207453e-05
-0.00165203579007311,-0.00529860174442112,-0.0545137920209725,-0.0203874357198701,-0.00175697935728292,-0.000141256304885035,-5.06351864965748e-05
-0.00384132331134257,-0.00126331211058557,-0.0129972716380418,-0.00479463565409102,-0.00044845456902648,-3.92905441388647e-05,-1.49020986796921e-05
-0.000273488967037827,-0.00191404885282093,-0.0228462895913335,-0.00751740090947834,-0.000473227544702193,-2.81066544480125e-05,-9.04749996647025e-06
-0.00327607027342491,-0.00823440939085493,-0.0962991277339446,-0.0330644870823101,-0.00226531416200443,-0.000143541183955515,-4.56200997966638e-05
-3.19208067691701e-05,-0.000330578853152939,-0.00334315592545378,-0.00126896025691171,-0.000115281372740472,-1.00196201481773e-05,-3.8325324111954e-06
-0.00019084916937917,-0.00388966914339501,-0.0384332477812696,-0.0149574669651465,-0.00135522414526512,-0.000115681552326702,-4.40909030735992e-05
-0.0403828165378721,-0.00473773470167001,-0.0427729173039175,-0.0173646873565368,-0.00193256556428761,-0.000204241003422273,-7.90387907749646e-05
-0.000347872811661043,-0.0137567317078571,-0.162940569634849,-0.0559957187287884,-0.00353165688590473,-0.000203433530724101,-6.38656421936245e-05
-0.0351966509670661,-0.00450824500343316,-0.0487908421569032,-0.0174541525604128,-0.00146027626709244,-0.000114859995739053,-4.07950943518963e-05
-0.00512101934902109,-0.00555938236418885,-0.0620978452517805,-0.0220223931133947,-0.00160389705066938,-0.000107834156452441,-3.65963113782453e-05
-0.000130381970441795,-0.00115111942793314,-0.0121701859460431,-0.0044048333541928,-0.000371752316923213,-2.94638222354315e-05,-1.07444176477112e-05
-4.90213142990692e-05,-0.00258414634148287,-0.0278458212682216,-0.0100369474886005,-0.000802660040778502,-5.96821013654104e-05,-2.0913775182576e-05
-0.0161472697222361,-0.00545694263728713,-0.0539848147471805,-0.0206096108241466,-0.00204595688117859,-0.000192135652428144,-7.51564323163789e-05
-0.00285689238511311,-0.00499812382400884,-0.0484672998973256,-0.0188971800232179,-0.00184905376047295,-0.000170343361762154,-6.40891562617018e-05
-0.000226243188492181,-0.0031013482383923,-0.0352631579288884,-0.0122977153320916,-0.000802147269069797,-4.9280006278879e-05,-1.59295998328257e-05
-0.00343098738083258,-0.00136782404827092,-0.0162266011939842,-0.00524749365154212,-0.000395711353514738,-2.73224683961626e-05,-9.28270817285301e-06
-0.00405065516694647,-0.00728488338624414,-0.0747127709506934,-0.0284833996480613,-0.00247320712866234,-0.000201345657537649,-7.64555613049555e-05
-0.00098586308004367,-0.00132202829798277,-0.0127995760619319,-0.00492556134242599,-0.000487960802921183,-4.50653229050248e-05,-1.68854811132657e-05
-0.00378965011044208,-0.00314388148852159,-0.032437186344401,-0.0120289875405607,-0.00105866554401846,-8.6487583898759e-05,-3.1139053563327e-05
-4.93523625687553e-05,-0.00196338715391676,-0.0178375608763232,-0.00726567902564431,-0.000820268194467288,-8.93138457298215e-05,-3.62264154226688e-05
-0.000414497987812013,-0.0040790033592894,-0.0399620819820579,-0.0153787371686494,-0.00155335711966031,-0.0001453966857763,-5.61723989518047e-05
-0.00119872269812749,-0.000567813978331911,-0.00570303755414832,-0.00215701830006858,-0.000198569089924217,-1.7125103070087e-05,-6.44200839764575e-06
-5.73007544336646e-05,-0.00110375553751992,-0.0103838360562064,-0.00405542096236972,-0.000432496585705822,-4.34216490884543e-05,-1.72483792704481e-05
-0.0996240769860425,-0.00863986349669153,-0.107037223951474,-0.0344826705583826,-0.00210249709432531,-0.000116727771395048,-3.54370434469642e-05
-0.00015965385177974,-0.00485277482917667,-0.0684223568478218,-0.0188939258599817,-0.000861648539019599,-3.76502932450286e-05,-9.82659912254546e-06
-0.000151583393276256,-0.00393664553677056,-0.0438262907563877,-0.0155919345689793,-0.00113514671962761,-7.73034841193676e-05,-2.6893142023604e-05
-0.00088872039437804,-0.00547297464776561,-0.0560584524830661,-0.0214157438204301,-0.00178040076639696,-0.000138920088899852,-4.95967304531508e-05
-0.0271772188758632,-0.00564826482030012,-0.0552824064778232,-0.0214882575509765,-0.002092425611605,-0.000195656767550223,-7.47554326539323e-05
-0.0131586198658322,-0.0028708555652726,-0.0275062754865811,-0.0107834065780131,-0.00113179897332633,-0.000116681489592296,-4.534572542638e-05
-0.000198145889359069,-0.000882540726732219,-0.00860888364065134,-0.00337801299665094,-0.000312086738042838,-2.72875925387661e-05,-1.04023133506004e-05
-0.00150913287470011,-0.00315484561506048,-0.0298993135672474,-0.0117196509828054,-0.0012217539281007,-0.000120589947533351,-4.76884672599376e-05
-0.00263615467287026,-0.00682697128546542,-0.0770539351232191,-0.0273959742269909,-0.00196931274732171,-0.000132856037346391,-4.45650340786674e-05
-7.77553496015271e-05,-0.000426272822561917,-0.0037515994015633,-0.00155359853947279,-0.000184580998832284,-2.10659047141515e-05,-8.88134085429647e-06
-0.000981003687450244,-0.00696662825602049,-0.0753579375337056,-0.027143609837681,-0.00221466951969046,-0.000168303455806152,-5.93601898953665e-05
-0.000234076258942228,-0.00176801700798794,-0.0176729004195643,-0.00678735909901303,-0.000616029275386343,-5.31350618547755e-05,-1.99573652051021e-05
-0.000421818767381454,-0.00145179338241665,-0.0127283129687854,-0.00539472233736569,-0.000613756944371768,-6.72718285756102e-05,-2.68604051504695e-05
-0.000978252357183851,-0.00286166843567007,-0.0263558894090133,-0.0107272973310286,-0.00113647388950677,-0.000116855526706228,-4.60097803466375e-05
-0.00412515019284465,-0.0158305307282012,-0.162559033704812,-0.0628172834694197,-0.00532574229492988,-0.000417023289063596,-0.000149045154554863
-0.000439480755994648,-0.00714308082109971,-0.0922421967365928,-0.0283242430577637,-0.00168027625958767,-9.26110830821173e-05,-2.76007760952179e-05
-5.15579479758443e-05,-0.00301272610558692,-0.030123206477152,-0.0116126328645405,-0.00106715007694752,-9.26798441274246e-05,-3.44458841773565e-05
-0.00178069298370609,-0.00379222412764798,-0.036614926914874,-0.0141589859633701,-0.001464139629681,-0.000142901827995762,-5.43628481532188e-05
-0.0131345301921109,-0.00327959318777476,-0.0328852835129637,-0.0126563730912295,-0.00110410359098451,-9.10302161740874e-05,-3.34422927004085e-05
-0.000654796575896954,-0.00228023789339433,-0.022073437365011,-0.00854148916441092,-0.000868485796948426,-8.4121785224617e-05,-3.27799730420863e-05
-0.000747224431520421,-0.00288387959892284,-0.0300970594618514,-0.0112392772949657,-0.000918212229630122,-6.96939157655174e-05,-2.48556252102827e-05
-0.00655943143569693,-0.00284308942716866,-0.0255954539886223,-0.0106340216695491,-0.0011654274091018,-0.000121290760002057,-4.76147823308825e-05
-0.00785487002409058,-0.0072964184620114,-0.0741042628045781,-0.028373668675025,-0.00240493901592664,-0.000189916205151747,-6.9154540028454e-05
-0.00219132714420045,-0.0112397438790294,-0.113564858879046,-0.0435441380415311,-0.00388761757307376,-0.000322507665053601,-0.00011480274880944
-0.000280376573669416,-0.00127329422988314,-0.0140431668425669,-0.00485562297256589,-0.000393362564734712,-2.95643674783519e-05,-1.02417958342748e-05
-0.000653686058466385,-0.00719856933102968,-0.076667770903928,-0.0280469878644631,-0.00236121476954987,-0.000183383791022263,-6.69166862498582e-05
-0.0159787574230339,-0.0115572090446721,-0.111894603921193,-0.0440128862038346,-0.00425039657160009,-0.000377838411354187,-0.000144074588335707
-0.000648362911899958,-0.00275627360385755,-0.0281492188243015,-0.010624863382909,-0.000916637000372977,-7.3845574651632e-05,-2.71801751472111e-05
-0.00706291726663921,-0.0183283931894758,-0.167171913237335,-0.0702070191871933,-0.00744135743255125,-0.000731199318265108,-0.000295206290778739
-0.0108443576750546,-0.00488121838182202,-0.0445008316456781,-0.0179034608153474,-0.00200620808389562,-0.000211241670800661,-8.43528448218765e-05
-0.00155573059453917,-0.00116410199970783,-0.0112810877112925,-0.00432429887766746,-0.000448268428644205,-4.44403896699808e-05,-1.72819398942892e-05
-0.00590009211614995,-0.00463631318689679,-0.0491613709469554,-0.0178756846293353,-0.00152581623058351,-0.000120168936291743,-4.42603307170353e-05
-0.0115458526826024,-0.0088903652481403,-0.0888133886449599,-0.034596658889262,-0.00311135291526843,-0.000267533575488299,-0.000100554185775714
-9.75005882984936e-05,-0.00426996656728421,-0.0480554874842283,-0.016765185716026,-0.00122059107793276,-8.24907127533916e-05,-2.71799765405012e-05
-0.000106105526816225,-0.00446920527750368,-0.0522444268956208,-0.0175289328460567,-0.00121113972303682,-7.62503971295516e-05,-2.51973343047118e-05
-0.0029420124854449,-0.00418832749504846,-0.035027375457879,-0.0151220434092294,-0.00189991489861618,-0.000227166624353925,-9.81051669551356e-05
-0.000173123962167621,-0.00334289798858134,-0.0343817415522395,-0.0128748585511132,-0.00111621025281278,-8.94799848712324e-05,-3.37739454745434e-05
-0.00226738115286451,-0.00881212143036392,-0.0893031182724365,-0.0343673870228333,-0.00297546930819959,-0.000243296621776279,-8.79549253069699e-05
-0.000449599206690965,-0.00182354414840547,-0.0169134753296762,-0.00685452857027104,-0.000713851213913819,-7.29091131377093e-05,-2.77195176023948e-05
-0.00049482568316217,-0.00191802910518094,-0.0192283758078456,-0.00734117585780899,-0.000688052323372101,-6.07830424814771e-05,-2.26113703864938e-05
-0.00127252804717981,-0.00305767911058458,-0.0287071157776559,-0.0114973568591627,-0.00119080038273828,-0.000118410384055818,-4.58028122002407e-05
-0.000797905317907688,-0.000521423405117213,-0.00607261896324303,-0.00205788671961956,-0.000142964410500268,-9.3661351901031e-06,-3.13768166067207e-06
-0.00286294513979912,-0.00142146412009452,-0.0131551655566389,-0.00534165714612326,-0.000572514254290446,-5.98298489539851e-05,-2.38633047466829e-05
-0.000792317435091006,-0.00433714518323464,-0.0471963349355984,-0.0168471985853174,-0.00135323067015941,-0.000100254563441094,-3.61302644693084e-05
-0.0065406035949831,-0.00184000449480581,-0.0191970006870719,-0.00710844541810989,-0.000615543593886214,-5.01498009642445e-05,-1.84636949876493e-05
-0.0183811103857723,-0.0105497778088965,-0.105907695089865,-0.0413267625566351,-0.00353040477747907,-0.000283822742030937,-0.000103710540118364
-0.000611871193674451,-0.00556885636499082,-0.0500854556496141,-0.0204746150661483,-0.00238747231901093,-0.000269742906732458,-0.000109628190665019
-0.000210722361400961,-0.00627598371649547,-0.0789244097106106,-0.0246289398613713,-0.00156418231153538,-9.11488196873145e-05,-2.85017925681763e-05
-0.000935595158749747,-0.00378818880196032,-0.0374993354849788,-0.0145179081182075,-0.00137767918334003,-0.000123217732132819,-4.70812018220779e-05
-0.00107970691264769,-0.00293338189893601,-0.0293106676963973,-0.0114063540576168,-0.000992294398596771,-8.13476481499709e-05,-3.00261826545577e-05
-0.0154879590900151,-0.00352956554270908,-0.0372131649189163,-0.0136502095869964,-0.00113570735207646,-8.81491490476287e-05,-3.18753757267331e-05
-3.88336668452061e-05,-0.00307118140521229,-0.0319184926294047,-0.011881477666289,-0.000990787028548046,-7.84160699162708e-05,-2.73983485166285e-05
-0.00134337047745858,-0.00320833184354865,-0.031590480037009,-0.0123170581997533,-0.00115635727656221,-0.000104872050486471,-4.06963889490563e-05
-6.34655970347398e-05,-0.00283326875221897,-0.0286175591843633,-0.0108578788189366,-0.00100049611585556,-8.60892424312866e-05,-3.34342596460801e-05
-0.000228463363458276,-0.00471999671740688,-0.0623410679191625,-0.0185807221062786,-0.000894676580231957,-4.07495030878447e-05,-1.12549952376151e-05
-0.0248147426490085,-0.00727631288366743,-0.0718047839451672,-0.027666990813776,-0.00266227387446011,-0.000242571366726113,-9.25692183399518e-05
-0.00374568345935078,-0.00435405538896579,-0.040813424970084,-0.0162944757456669,-0.00174094374641603,-0.000178199546483554,-7.03172895702275e-05
-0.000363687028240411,-0.00237137575218681,-0.0260391790597237,-0.00917322246043093,-0.00072276974713481,-5.23922617191697e-05,-1.83019135358287e-05
-9.39186193091857e-05,-0.00234208096738849,-0.0232493784369573,-0.00891237653061155,-0.000871605881820725,-7.97723974073295e-05,-3.06354097077599e-05
-0.00689628614071325,-0.00126658500753085,-0.0109396435570677,-0.00461941584145219,-0.000538917490499058,-6.17120034979324e-05,-2.50836701446032e-05
-0.00115431490690521,-0.0037593277886011,-0.0347156814606495,-0.0138241530462302,-0.00150140698303353,-0.00015166320053372,-5.92064693408434e-05
-0.000209358251636149,-0.00397261557242358,-0.0393372602723954,-0.0151275215520342,-0.00147228263527771,-0.000137957117749743,-5.32587146866702e-05
-0.000823994765870029,-0.0021373323424768,-0.0209203399768212,-0.00812866977136298,-0.000764786689952279,-6.79065828413372e-05,-2.52539655947292e-05
-0.00110661079197061,-0.00489245808774984,-0.0495745521927901,-0.0189130013403318,-0.00159744951178181,-0.000125949396884428,-4.44401420615036e-05
-0.000259597984720084,-0.0039390704842526,-0.0418317361675823,-0.0153356950094618,-0.00126458041052735,-9.62017818235019e-05,-3.54884114078119e-05
-0.0276993561690988,-0.00705051279544909,-0.0691229537893361,-0.0271773379734015,-0.00264010747310139,-0.000242295301671808,-9.40763890711446e-05
-0.000540796014947165,-0.00404231987774598,-0.0403166363136774,-0.0156259492414233,-0.00145577906070976,-0.000131365548984802,-4.87219871000177e-05
-0.000175372276589814,-0.00147099499887107,-0.0137978466794581,-0.00549426721317115,-0.000584922580135816,-5.85960904422534e-05,-2.3160590686484e-05
-6.46295846835621e-05,-0.00176881547668852,-0.0174009228548342,-0.00678771952307356,-0.000655416346968696,-5.99765988716972e-05,-2.31313993248949e-05
-0.03772118793219,-0.0100459534286905,-0.105026752794292,-0.039219537369424,-0.00357682591056002,-0.000305395886338928,-0.000112677035588695
-0.000969546815163369,-0.00414117589426022,-0.0443666213905774,-0.016243186901549,-0.00123924956720251,-8.7967278063228e-05,-3.0120438105713e-05
-0.00107846776038334,-0.00363729022091734,-0.035344868059616,-0.0138731268851625,-0.00135238820086059,-0.000125430008076999,-4.82383317816603e-05
-0.0022879369125357,-0.0134394683007769,-0.129318518980204,-0.0513885851353075,-0.00510554360479692,-0.000467937159292087,-0.000177936540062895
-0.00196990837053523,-0.0087266571914639,-0.0884252025453196,-0.0338644030810047,-0.00284491226010514,-0.000219494477778576,-7.74765061418325e-05
-0.00205604595243258,-0.00448010012437246,-0.046082334203846,-0.017360127061279,-0.00146126153407611,-0.000117605550881111,-4.22846420357792e-05
-0.00408913424117308,-0.00516000710042875,-0.0635692127959515,-0.0205493284240877,-0.00131541511597449,-7.90280764783936e-05,-2.46289578349989e-05
-0.0400275470800971,-0.00505581728096172,-0.0501821247394717,-0.0191306928116371,-0.00188651641000265,-0.000175064518222512,-6.66124289899283e-05
-0.00017400635499365,-0.00121895803318383,-0.01312460350545,-0.00469410559457237,-0.000376575548157676,-2.80111719015819e-05,-9.74552598537292e-06
-0.0195243723046885,-0.00346086589086061,-0.033775168050489,-0.0134257167343406,-0.0012082490666282,-0.000103998447423254,-3.83470936684127e-05
-0.00462321818633016,-0.00148542061208031,-0.014573811127578,-0.0055451950486393,-0.000552477516917949,-5.11193887000938e-05,-2.02244063089374e-05
-0.00847468516803185,-0.00211797115297714,-0.0231023956582035,-0.00825603808064391,-0.000663518528875251,-4.94452114436883e-05,-1.74719912344001e-05
-4.59977108652199e-05,-0.00223616362409937,-0.0277636146675477,-0.00874770560071744,-0.000508753759944358,-2.78523324168057e-05,-8.33180754752027e-06
-0.00272228205447766,-0.00386141273695162,-0.0382761848453944,-0.014680095112735,-0.0013979852927925,-0.000121936682487384,-4.67548085423984e-05
-0.000169860426392443,-0.00538236080685491,-0.0493059901076607,-0.0199282747210119,-0.00224722361752067,-0.00024417151277561,-9.43438392137707e-05
-0.0384033624946615,-0.00284328540619994,-0.0343120519769276,-0.011196202351943,-0.000723552470501265,-4.40487329409323e-05,-1.40347543917951e-05
-0.000272442454113841,-0.00810720373497207,-0.0916235695391456,-0.0319552869037232,-0.00252126974781514,-0.000187511062586849,-6.72648727385826e-05
-0.0193415618882244,-0.0169551436128861,-0.156598762503889,-0.065185959744434,-0.00672938381587923,-0.000644928371885906,-0.00024966703784579
-0.0191592105378745,-0.00908903705807688,-0.101449317121358,-0.0353906120490071,-0.00285281870567045,-0.000209647014293773,-7.09843047292213e-05
-0.000324542999135535,-0.00852483609560256,-0.0849848715930925,-0.0325104096488668,-0.00304399032111352,-0.000267281444004869,-9.71339902910073e-05
-0.00119683839709261,-0.0064076391669866,-0.0706140119825071,-0.0252499470572501,-0.00197452812796073,-0.000146722204038452,-4.94774345869719e-05
-0.00760594081788701,-0.00865396399743638,-0.0784510634983579,-0.0324405465418946,-0.00352508693093184,-0.000362732559258617,-0.000140889811864646
-0.0129641030842592,-0.00871075053440987,-0.0917744415022738,-0.03444612222749,-0.00282951271884452,-0.00021926524169606,-7.70720869074779e-05
-0.0134238010522131,-0.00765452968952203,-0.0730164077505174,-0.0289624260195681,-0.00291472190467124,-0.000281417129898955,-0.000111081702441927
-0.00185330376844839,-0.00319147255381772,-0.0389686683235374,-0.0124638270095583,-0.000768293576403678,-4.4399735712447e-05,-1.3740882553992e-05
-0.00120450738363098,-0.00618956120760325,-0.0639237346854074,-0.0238018023271194,-0.0021483849695515,-0.000180368016583554,-6.63863444818757e-05
-0.00961045233764779,-0.0101648304957802,-0.114221652232167,-0.0402697482740013,-0.00296563739565953,-0.000201254965757797,-6.78596547815878e-05
-0.00236593228046589,-0.00515279684628573,-0.0503078983110657,-0.0196801744560892,-0.00184793996569899,-0.000166758769576553,-6.37236803667761e-05
