"random","mean","1%pop","5%pop","50%pop","95%pop","99%pop"
-4.86685186990021e-05,-0.00013925377113908,-0.00201063670422997,-0.000524097053698308,-2.01118025350833e-05,-7.33039354372526e-07,-1.86011864029556e-07
-2.97619828182327e-05,-0.000117086095472137,-0.0018286658574338,-0.000430537790878543,-1.3671288133621e-05,-4.19735572670943e-07,-9.86208407438571e-08
-0.000123405070382998,-5.0647866769646e-05,-0.000747211589218296,-0.000191092686783684,-6.4394546333002e-06,-2.12375139729826e-07,-5.16139711093098e-08
-6.24990987851959e-08,-2.3434135571724e-05,-0.000351809667953726,-8.68721577950926e-05,-2.96869459198712e-06,-9.61160798229614e-08,-2.27058619250986e-08
-2.52724874461041e-06,-8.13548773520037e-05,-0.00126852699588438,-0.00024021846082829,-4.12674728295093e-06,-6.46869113773985e-08,-1.20136111869673e-08
-7.50920532421873e-08,-5.38768490640337e-05,-0.000832888879905664,-0.000182070896411379,-4.36287753974307e-06,-9.71302467178692e-08,-2.0981814604637e-08
-3.11814438824776e-06,-4.02601918206763e-05,-0.000553637255317706,-0.000153008865542664,-6.18206518182562e-06,-2.37775263095541e-07,-6.32420524837585e-08
-6.82829136977592e-06,-4.28082220713821e-05,-0.000614339208308615,-0.000160992691684997,-6.47346854976139e-06,-2.49432023402552e-07,-6.61281396696633e-08
-2.19788195983117e-05,-1.34362101194596e-05,-0.00019078143000313,-5.04272912660808e-05,-1.96376691363742e-06,-7.52279770088738e-08,-1.95048904905181e-08
-9.03191456691488e-06,-0.000117614790097472,-0.00162231901243258,-0.000451143916374103,-1.7347443373672e-05,-6.60641880856351e-07,-1.7235716553543e-07
-1.17064631854902e-06,-3.09640180521622e-05,-0.000458928176043908,-0.000112570358614417,-3.81122142784074e-06,-1.21048309981165e-07,-2.85415633716202e-08
-1.28243537763639e-05,-8.88423672595803e-05,-0.00127445688940106,-0.000327372176406854,-1.14333246833409e-05,-3.74940207886754e-07,-9.37967267622403e-08
-4.41299488994629e-05,-0.0001862873807145,-0.00279109783920803,-0.000683445973522107,-2.16897345827194e-05,-6.54366941049702e-07,-1.53935720851316e-07
-1.82290793193651e-06,-0.00015098268908017,-0.00220574368327738,-0.000561588548792363,-1.90394155499818e-05,-6.1064951917822e-07,-1.48502507711923e-07
-1.03066244760974e-07,-4.10706468398544e-05,-0.000637022959307562,-0.000137786973143228,-3.27301689678761e-06,-7.22354690452232e-08,-1.59448405689933e-08
-3.17060491940024e-05,-0.000121956030969572,-0.0017627159368521,-0.000460395248048384,-1.69812990956086e-05,-6.04817454014084e-07,-1.54354480779161e-07
-1.851672304376e-08,-2.6141650679497e-05,-0.00038766434147944,-9.64464740386972e-05,-3.20616138216323e-06,-1.02289436038072e-07,-2.42853040455237e-08
-1.33640924104839e-06,-2.13320685033336e-05,-0.00030964709272546,-7.93786360424098e-05,-2.82603633333656e-06,-9.51947326632842e-08,-2.42678439732468e-08
-8.05603661890864e-07,-2.08494573960039e-05,-0.00030770603896076,-7.46683611583698e-05,-2.42177542736366e-06,-7.30027019613112e-08,-1.73313976448152e-08
-1.19448159086044e-06,-2.61727145707397e-05,-0.000358862913047532,-0.000100918787801146,-3.9834392891458e-06,-1.56710977228247e-07,-4.07736045027196e-08
-3.54325881224415e-06,-8.45404108066175e-05,-0.00128983372258267,-0.000304545434821829,-9.08887152539783e-06,-2.57015243509962e-07,-5.90437905068075e-08
-3.95830329846802e-06,-0.000259271211024363,-0.00385942078644979,-0.000945293164867189,-2.99699270916443e-05,-9.04828798203861e-07,-2.14971017475917e-07
-5.07633474554625e-05,-6.59445496244282e-05,-0.000965772612457712,-0.000237548229883033,-7.7671793495826e-06,-2.39023139803063e-07,-5.53853571338969e-08
-1.25921092941628e-06,-9.52804347805463e-05,-0.0013198648573511,-0.000362657651309833,-1.34852394720331e-05,-4.81712094269061e-07,-1.25059347094724e-07
-3.83891468580533e-06,-3.82584887635241e-05,-0.000544626036749786,-0.000142411113736379,-4.95264841027243e-06,-1.63765500876823e-07,-3.9771089429541e-08
-4.5415281915151e-06,-5.0708521496467e-05,-0.000723021524991046,-0.000192578740714311,-6.76294729512472e-06,-2.29168350429632e-07,-5.76312999334138e-08
-9.40279340055916e-06,-6.65310476897066e-05,-0.000962211809856377,-0.000252650435528651,-8.87963159373895e-06,-3.07251626624483e-07,-7.39254809800637e-08
-1.92580861724245e-06,-7.32559057470666e-05,-0.00102273655118194,-0.000275876543284576,-1.17005995534658e-05,-4.57512759127755e-07,-1.22992183116954e-07
-1.1018626060344e-05,-9.69451948268018e-05,-0.00136676399374234,-0.000370243617855803,-1.5173375286115e-05,-6.11118566795634e-07,-1.61746787532557e-07
-8.9612832850916e-06,-2.49219041619395e-05,-0.000359806164073577,-9.47461056543752e-05,-3.53869058911105e-06,-1.26316204623889e-07,-3.26642571768509e-08
-1.65895437280739e-05,-2.19313415371802e-05,-0.000308672303894578,-8.28921766556578e-05,-3.51606518939063e-06,-1.43689146708814e-07,-3.82084630545787e-08
-2.2154168566324e-07,-1.80485778795644e-05,-0.000278327765338771,-6.58599933793191e-05,-1.97824748865427e-06,-5.72446047120146e-08,-1.32464744018179e-08
-6.57971184048201e-05,-0.000113485552873294,-0.00176748679056222,-0.000414018520477743,-1.24716067503861e-05,-3.57353378249715e-07,-8.09711075266949e-08
-1.70539732282649e-05,-7.05174275880812e-05,-0.00103142418523378,-0.000263739819905945,-9.18384768122671e-06,-3.10205008363651e-07,-7.63152824256874e-08
-5.08400514930285e-05,-0.00010751119314609,-0.0016264149824392,-0.000348182285915283,-7.31682650390031e-06,-1.38907319369164e-07,-3.05652949805779e-08
-4.6381687439645e-06,-6.0614788195028e-06,-8.89856659635657e-05,-2.26372855781976e-05,-7.40748225203092e-07,-2.30208129337051e-08,-5.60823735562541e-09
-7.04882173740984e-07,-4.4070842074942e-05,-0.000646336126689977,-0.000160815879597304,-5.12413086950492e-06,-1.51947464799296e-07,-3.55194777090784e-08
-9.80035072424279e-05,-4.82652367107182e-05,-0.000726245388449699,-0.000172656830842871,-5.18285752615366e-06,-1.47287790364103e-07,-3.26583861842699e-08
-3.13013045295518e-05,-0.00010095920139282,-0.00147950917243037,-0.000376826212475367,-1.22797852107892e-05,-3.82790086062013e-07,-9.13628127274801e-08
-0.00118925718821961,-0.00024085346712396,-0.00341611352239235,-0.000906990396164836,-3.57695750241582e-05,-1.35078204930306e-06,-3.52181302620824e-07
-5.28676952393781e-06,-1.70101022017528e-05,-0.000242743787696217,-6.48623628167588e-05,-2.28753982711716e-06,-7.81079276035435e-08,-1.94751048832042e-08
-4.28181402094552e-05,-3.79713844141673e-05,-0.000547361014120651,-0.000145244777841952,-5.64367639810381e-06,-2.1419921129029e-07,-5.74851402768139e-08
-8.25328422793259e-06,-1.87054178065405e-05,-0.000278519045909542,-7.10733913285355e-05,-2.44614844324698e-06,-8.14174789420808e-08,-1.9886485693732e-08
-1.0749377660324e-05,-4.54711359596498e-05,-0.000658138874029051,-0.000172396320595886,-6.30573277676794e-06,-2.17490080722805e-07,-5.55762439946594e-08
-1.14111318849641e-06,-0.000117879905816224,-0.00184646796876479,-0.000388165415483999,-8.92802370205947e-06,-1.87215816566111e-07,-4.04526321584607e-08
-3.85184693597607e-05,-9.88301329506054e-05,-0.00136679776401606,-0.000377876981481429,-1.36742761622233e-05,-4.91337746405529e-07,-1.25835940841812e-07
-7.37809722761718e-07,-1.0949848683656e-05,-0.000152501383229627,-4.16390829403368e-05,-1.68157685020986e-06,-6.53689767704525e-08,-1.73557209770525e-08
-9.36246816962694e-07,-2.73035421840356e-05,-0.000396195185688796,-0.000103743651114047,-3.99613036172752e-06,-1.49917094277585e-07,-3.94049748719814e-08
-1.10133029039838e-05,-8.06436623065411e-05,-0.00118318765564358,-0.000296230792716262,-1.02698104135213e-05,-3.31527853275615e-07,-8.13246527942008e-08
-6.432229887543e-05,-1.91805600874598e-05,-0.000282517216916809,-7.06913969060585e-05,-2.63216763735086e-06,-9.19704251312048e-08,-2.29089900849466e-08
-1.69529842475313e-06,-2.86568663533081e-05,-0.000453865270785061,-0.000100999771056015,-2.74749717155132e-06,-7.06077547707465e-08,-1.56498883985279e-08
-3.0902916702269e-05,-0.000127656303700968,-0.00194081624098104,-0.000458473693156713,-1.31421330445414e-05,-3.61255701541996e-07,-7.83992346409246e-08
-1.36552508855914e-07,-4.97622089186448e-06,-7.14654412666793e-05,-1.91844861045953e-05,-6.77118064451587e-07,-2.306249603512e-08,-5.73529509328985e-09
-8.91397339719546e-07,-5.93141803307191e-05,-0.0008696100550936,-0.00022355574904504,-7.91015490508862e-06,-2.67964397615562e-07,-6.74676634815351e-08
-0.00138408937296552,-7.27066169732159e-05,-0.00102924586805363,-0.000276361023664495,-1.14093392393211e-05,-4.52352121232957e-07,-1.22658991719148e-07
-1.10837981215361e-06,-0.000220770243130082,-0.00337797982493188,-0.000762307605298845,-2.03186042218584e-05,-5.15559163666302e-07,-1.11696099077685e-07
-0.000186717006589343,-6.9170347050332e-05,-0.00102682838594312,-0.000251197635325967,-8.52179928928498e-06,-2.71952967317857e-07,-6.51978986188073e-08
-5.10793569368229e-05,-8.44944649869353e-05,-0.00132688344455509,-0.000313027828890705,-9.32876003123528e-06,-2.70159622905997e-07,-6.34809092370236e-08
-9.951438061373e-07,-1.73484355157829e-05,-0.000257560016869175,-6.37467517651757e-05,-2.1788696057401e-06,-6.93234619597583e-08,-1.69776644554087e-08
-9.09528006243221e-08,-3.90460804000147e-05,-0.000571971477332015,-0.000145594984320252,-4.68625306399018e-06,-1.42205470604617e-07,-3.34474026808528e-08
-0.000264260073171818,-8.36855689318418e-05,-0.00118254341992888,-0.000321864263145044,-1.21048877800289e-05,-4.39605144497701e-07,-1.13394061193039e-07
-1.6130766103073e-05,-7.64665672917631e-05,-0.00109226953068735,-0.000290407271258136,-1.08432564184247e-05,-3.92252913200555e-07,-9.81594368887338e-08
-1.0741608530429e-06,-4.67608416918829e-05,-0.000702632134281748,-0.00016710193181616,-4.68109879631085e-06,-1.22571088678747e-07,-2.70633659316122e-08
-2.66053422465218e-05,-2.05547869483446e-05,-0.000319921503719113,-7.36545990743964e-05,-2.28776504029859e-06,-6.62685545660402e-08,-1.53958157167455e-08
-2.66833353645968e-05,-0.00011256353028211,-0.0016458669600989,-0.000420892925906968,-1.45870155071615e-05,-4.72724405403691e-07,-1.18444311223431e-07
-9.7818030949659e-06,-2.00294299890488e-05,-0.000283420845855694,-7.67040723483825e-05,-2.81585413175467e-06,-1.04293042518799e-07,-2.63446996318084e-08
-6.3879875697781e-05,-4.76501105609673e-05,-0.000709030657358787,-0.000177607173150446,-6.15791964558854e-06,-2.01386548970284e-07,-4.87580501484785e-08
-6.10773644993401e-08,-2.99986917932927e-05,-0.000425774938278047,-0.000114474232173023,-4.81563189896894e-06,-1.95287548182543e-07,-5.12521544138167e-08
-3.24038344856614e-06,-6.22499460145072e-05,-0.000898565622903344,-0.00023215547123227,-9.0471629529687e-06,-3.31573662848417e-07,-8.52608638268747e-08
-1.44701075338594e-05,-8.55015914462688e-06,-0.000123512171228518,-3.21983157520245e-05,-1.15305753350947e-06,-3.95162612465416e-08,-9.91233732094974e-09
-2.79621686916087e-07,-1.6785663814934e-05,-0.000230781134711137,-6.26963637445133e-05,-2.53133074956668e-06,-9.87780679750916e-08,-2.60508250826685e-08
-0.00247484817980359,-0.000134085605231895,-0.00214752842136047,-0.000464840852708331,-1.21063038042157e-05,-2.91850135603067e-07,-6.45053021886e-08
-8.67067967535995e-07,-7.38936283916234e-05,-0.00112594573893808,-0.000240870122757358,-5.06830418484094e-06,-9.89649313887231e-08,-2.02991493958304e-08
-7.76900960675064e-07,-5.94422389688214e-05,-0.000930375375590065,-0.000213992638020727,-6.5854875705984e-06,-1.93013328880776e-07,-4.28263724727706e-08
-4.68323341251686e-06,-8.36475744435411e-05,-0.00122714610311387,-0.000308724165792246,-1.03519017156106e-05,-3.22693453558287e-07,-7.90884031720562e-08
-0.000355418117412576,-8.66901002153808e-05,-0.0012222587203715,-0.000328444862549876,-1.21379941999122e-05,-4.43711419439996e-07,-1.11376503704186e-07
-0.000243067032530964,-4.38414079317381e-05,-0.00061684698552353,-0.000166619203525864,-6.64629056668087e-06,-2.57242196105567e-07,-6.87969287349598e-08
-1.25298534270346e-06,-1.32869471554705e-05,-0.000192089443477628,-4.98380767477546e-05,-1.8295983753025e-06,-6.38982702638735e-08,-1.59148113898499e-08
-1.13018482899019e-05,-4.80856756811584e-05,-0.000683589890363251,-0.000182028372225895,-7.1871738587248e-06,-2.7057108528683e-07,-7.31285195332276e-08
-2.39854999871669e-05,-0.000104668197144033,-0.00161169160282303,-0.000385410052749974,-1.13955725533077e-05,-3.24521647360188e-07,-7.38892292728721e-08
-3.68157112795586e-07,-6.51625345292282e-06,-9.13597095457197e-05,-2.40909878454099e-05,-1.07373042507186e-06,-4.51374903676083e-08,-1.2002372389297e-08
-5.08534329624055e-06,-0.000107077836699103,-0.00157545509253442,-0.000397245590796674,-1.28702449894158e-05,-4.00717132231776e-07,-9.68732161765738e-08
-2.04885643073638e-06,-2.65868077506855e-05,-0.000396989412016449,-0.000101321842332358,-3.59002941902054e-06,-1.22474622771263e-07,-3.11105450578886e-08
-2.12098029728214e-06,-2.21635380917421e-05,-0.000311807553265169,-8.4354604418968e-05,-3.60395976217731e-06,-1.45279685681565e-07,-3.95871208369591e-08
-7.37811779483177e-06,-4.35800357484588e-05,-0.000621216548155449,-0.00016768144266886,-6.70953250808681e-06,-2.61663352202346e-07,-6.91124305129963e-08
-2.08272709824042e-05,-0.000251425045027862,-0.00372380719112149,-0.000938057918266999,-3.14009425357309e-05,-9.88756013481362e-07,-2.41368136043585e-07
-2.5065925227663e-06,-0.000110246249684296,-0.00175028245539098,-0.000376419816815227,-9.74550323429302e-06,-2.29488279290813e-07,-5.05458044386397e-08
-5.73423616367918e-08,-4.57984865304397e-05,-0.000651573136894757,-0.00017470150206339,-6.25792924724422e-06,-2.18552967312658e-07,-5.45714898458893e-08
-9.78937110096556e-06,-5.78293826007402e-05,-0.000822517523078421,-0.000219363635816539,-8.57530770537185e-06,-3.22914294675902e-07,-8.24577193270224e-08
-0.000190504058025898,-4.97602933065074e-05,-0.000722773749189746,-0.000187815652473883,-6.52329492262238e-06,-2.14662288444689e-07,-5.12526538609669e-08
-7.76047434281057e-06,-3.4555894509499e-05,-0.000491121524509562,-0.000131656650025175,-5.11919877127509e-06,-1.90454440690546e-07,-4.85884667977831e-08
-2.25842934675757e-06,-4.34970098334394e-05,-0.000661094073353154,-0.000162029578541062,-5.35767665654774e-06,-1.66819132879637e-07,-4.15487774207967e-08
-5.36448477314044e-05,-4.34175411061187e-05,-0.000595700984885652,-0.000163399188112867,-6.82553994224566e-06,-2.6528085748101e-07,-7.1641706516079e-08
-5.7704688529836e-05,-0.000112542645850172,-0.00167055008427446,-0.000424200726966345,-1.40251570474592e-05,-4.53649996706718e-07,-1.08634692252973e-07
-7.36914804611022e-06,-0.000175201576108788,-0.00253775196065784,-0.000654280453611894,-2.30302154292095e-05,-7.5999625557266e-07,-1.79956217993826e-07
-1.2022606578066e-06,-1.92277949778574e-05,-0.000284961433720129,-6.91788659724579e-05,-2.29850141625354e-06,-7.09518538200006e-08,-1.68489891327894e-08
-3.27839299185673e-06,-0.000110326798532272,-0.00165403192214838,-0.000415427808356006,-1.37635726337737e-05,-4.39241459621043e-07,-1.06103863390938e-07
-7.97212491688848e-05,-0.000180275388111126,-0.00257041159059179,-0.000673317645148885,-2.47270949885747e-05,-8.75331707239641e-07,-2.23564979570101e-07
-1.32297403809822e-06,-4.16953015641485e-05,-0.00060640519959353,-0.000155128562030599,-5.32055210689109e-06,-1.72438062440161e-07,-4.43899826418903e-08
-3.66604572719087e-05,-0.000290187817977847,-0.00401785866747652,-0.00109939489649666,-4.38444614211941e-05,-1.6436754750715e-06,-4.40237871432991e-07
-0.000209694016212514,-7.4933958881325e-05,-0.00102633263258681,-0.000282505062713129,-1.17922576560181e-05,-4.77183617769718e-07,-1.2198361249216e-07
-1.41853006183634e-05,-1.77304874974447e-05,-0.000257081482538735,-6.63949848465573e-05,-2.6181114298196e-06,-9.82613065081407e-08,-2.61576727100809e-08
-2.30533217209228e-05,-7.04826087398829e-05,-0.00101671647875674,-0.0002626964034599,-8.86183098391946e-06,-2.8764821434213e-07,-7.10816882587557e-08
-4.94324823427927e-05,-0.000137901631294115,-0.00197507563760264,-0.000527222174354402,-1.81858723978245e-05,-6.25392520270385e-07,-1.57351153042828e-07
-4.29027175452568e-07,-6.49423518053628e-05,-0.000987684520983919,-0.000235857105907006,-7.09583599017849e-06,-2.03558481254307e-07,-4.73190244454357e-08
-2.46546376425627e-07,-6.78653576819489e-05,-0.00104663383596159,-0.000240681094787282,-7.05340556167444e-06,-1.91720062742151e-07,-4.3351259478852e-08
-1.42013417600007e-05,-6.45143266100633e-05,-0.000881989085442484,-0.000244079041156331,-1.11457069346121e-05,-4.88046096774886e-07,-1.36017271039623e-07
-5.72493848438604e-07,-5.07755311640796e-05,-0.000739343951220494,-0.000187445663944835,-6.5663890412293e-06,-2.09628888103719e-07,-5.43434778654814e-08
-8.16412720994197e-06,-0.000136205442915792,-0.00200691327134141,-0.000508207489886203,-1.74438990611092e-05,-5.68512129184296e-07,-1.38750225764372e-07
-3.54957867421124e-06,-2.77409895305802e-05,-0.000389051636184239,-0.000106514654212786,-4.18100843307956e-06,-1.63149032805787e-07,-4.21105087722304e-08
-1.70252240339064e-06,-2.90223356333496e-05,-0.000415401431908575,-0.000110243618268568,-4.01561662505268e-06,-1.41510778256526e-07,-3.7260491486668e-08
-2.66394953185589e-06,-4.67643403695573e-05,-0.000649061232050873,-0.000178721645403473,-6.95887950802332e-06,-2.62615779450526e-07,-6.89778303220034e-08
-1.14313269317101e-05,-7.77542331710037e-06,-0.000117890837537081,-2.83413010633393e-05,-8.24986182090814e-07,-2.3333980192497e-08,-5.39233327323529e-09
-1.99065481963911e-05,-2.16483968083031e-05,-0.000291947815190313,-8.18881023285867e-05,-3.34744846647306e-06,-1.31615506959726e-07,-3.43495130739058e-08
-9.97928232904233e-06,-6.60929760735074e-05,-0.000974195382110706,-0.000242191256782354,-7.87375041821914e-06,-2.40043005694801e-07,-5.86176899397548e-08
-5.98169160046513e-05,-2.78162129653915e-05,-0.000403375845970712,-0.000103515274734456,-3.60996598497421e-06,-1.18668606935435e-07,-2.93073987323033e-08
-0.00012729806101619,-0.000164292769200662,-0.00236891783319798,-0.00061552711030885,-2.08607452350518e-05,-6.64244040066153e-07,-1.58479010148315e-07
-2.16788694129555e-06,-8.56478909347917e-05,-0.00120017356399945,-0.000324434584351524,-1.39742463523551e-05,-5.73789704366723e-07,-1.54945090133917e-07
-1.28088381434743e-06,-9.64597316236227e-05,-0.00149910039378622,-0.000337590959829515,-9.01181446755217e-06,-2.249307427038e-07,-5.10791492702721e-08
-6.73223156300029e-06,-5.78616171530738e-05,-0.000842701735661607,-0.000217268661054931,-8.0356774946333e-06,-2.83040381560129e-07,-7.11030575117899e-08
-5.61437885060467e-06,-4.44335194139661e-05,-0.000651257749335878,-0.000166875070019784,-5.81590134590693e-06,-1.8994543009021e-07,-4.69130670754936e-08
-0.00016960799680521,-5.35717729013175e-05,-0.000806386629184047,-0.000197601493589194,-6.70602423041844e-06,-2.13629351125677e-07,-5.19522143738181e-08
-4.78366467548952e-08,-4.66198600862397e-05,-0.00068485450100334,-0.000170898679146392,-5.79195353567208e-06,-1.84099440470042e-07,-4.56034315110539e-08
-7.4099702195296e-06,-4.8803271948071e-05,-0.000714781571640052,-0.000184645260115157,-6.81993940565562e-06,-2.40356306102641e-07,-6.1515744974594e-08
-8.92068189317641e-08,-4.30256483370995e-05,-0.000637504801812221,-0.000160860518017036,-5.7975687902112e-06,-2.02243206132158e-07,-5.07911671732142e-08
-1.32112117945393e-06,-7.20733149219804e-05,-0.00109925131488236,-0.000234391858786837,-5.28386143167081e-06,-1.08231791234871e-07,-2.28514867062212e-08
-0.000361282147886555,-0.0001126991484722,-0.00166972323280584,-0.000425133874002487,-1.56524083010368e-05,-5.57702016917849e-07,-1.43891200237167e-07
-5.68059976762125e-05,-6.6916016088097e-05,-0.000956264563764629,-0.00025315510678498,-1.01343107226648e-05,-3.98540581497687e-07,-1.06336296897824e-07
-2.85210330841501e-06,-3.5811197777447e-05,-0.000520224410557664,-0.000130362010437973,-4.2140081267239e-06,-1.25562563524362e-07,-3.03428706516228e-08
-3.53017340581907e-07,-3.54364424557029e-05,-0.000507170307520024,-0.000135660305390722,-5.05266653855196e-06,-1.83498876926702e-07,-4.7016904528574e-08
-0.000122784884785232,-1.93236246955769e-05,-0.000276718614387723,-7.29768400850317e-05,-3.161142992536e-06,-1.32556820386931e-07,-3.47792023591697e-08
-5.465781165781e-06,-5.74870360592122e-05,-0.000821357070616001,-0.000218458165691182,-8.81638366206916e-06,-3.41514658719345e-07,-9.11263842762188e-08
-1.08622270034164e-06,-6.06055568317149e-05,-0.00085707179060458,-0.000224888282448443,-8.65633803220911e-06,-3.18944841226632e-07,-7.86188918011632e-08
-4.75896569107626e-06,-3.23717555567489e-05,-0.000473829255832474,-0.000122516244605031,-4.43579548142781e-06,-1.59475436151135e-07,-4.04205119908239e-08
-9.70530070754094e-06,-7.46993894211124e-05,-0.00109975464763837,-0.000279016419189321,-9.34536624558335e-06,-2.97337168236878e-07,-7.18227714391339e-08
-9.34144624875621e-07,-5.98977091618564e-05,-0.000891035684290783,-0.000221713403197693,-7.37516596982513e-06,-2.30720903471316e-07,-5.54953270115454e-08
-0.000544489930463299,-0.000108197594578805,-0.00152745165602678,-0.00040750461470353,-1.53912529590738e-05,-5.52441882162302e-07,-1.46305699453286e-07
-1.89325379129635e-06,-6.15076947550367e-05,-0.000863773431758817,-0.000235443124575979,-8.4893493809135e-06,-3.03393984135703e-07,-7.62740802950907e-08
-6.30936471734955e-07,-2.23370470916929e-05,-0.000318064219398326,-8.48276944213855e-05,-3.3978770859755e-06,-1.33551139691601e-07,-3.48958312545998e-08
-1.75536995716818e-07,-2.67948193445883e-05,-0.000378036135650747,-0.000100307338506384,-3.83105423296115e-06,-1.38413648281821e-07,-3.55329756218659e-08
-0.000568666167897747,-0.000156172242845474,-0.00227317724042406,-0.000580178626058958,-2.0992312637913e-05,-7.11380635393113e-07,-1.73373407309496e-07
-4.11702231450928e-06,-6.27448674968565e-05,-0.000959224954618556,-0.000229541984248072,-7.2366206444463e-06,-2.14939873099951e-07,-5.02750051678546e-08
-5.04064390360881e-06,-5.53948339877582e-05,-0.000791516511436298,-0.000208948999440628,-7.9240335728592e-06,-2.8831339439206e-07,-7.42582261925582e-08
-1.24298149262181e-05,-0.000210701141011757,-0.00297156468119427,-0.000797442018179384,-2.97649031696379e-05,-1.06721633002516e-06,-2.68761407792306e-07
-1.21352110287187e-05,-0.000134771969688879,-0.00197858695395503,-0.000505710502574125,-1.6679428961941e-05,-5.28235392327492e-07,-1.25945596688437e-07
-1.12933825245909e-05,-6.81659093429986e-05,-0.00102474753287945,-0.00025507503131712,-8.56443087837722e-06,-2.73690288821183e-07,-6.68819009208565e-08
-4.31519519981105e-05,-7.81898571566355e-05,-0.0011869022156281,-0.000277857865480308,-7.60531654314667e-06,-1.96699539201095e-07,-4.48186186119414e-08
-0.000404663798960203,-7.75617760813323e-05,-0.00112635982811889,-0.000297175327864679,-1.10735742938628e-05,-3.95317251528083e-07,-1.03640647319824e-07
-8.44603626037888e-07,-1.82596761446256e-05,-0.000273956657682801,-6.70364056374051e-05,-2.17602874263978e-06,-6.778877753022e-08,-1.53889754983538e-08
-0.000575521909699672,-5.24386882181598e-05,-0.000761351988065985,-0.000198038787981813,-7.05258228228534e-06,-2.4152507121511e-07,-5.99985007632141e-08
-7.50243079631341e-05,-2.2506295800935e-05,-0.000317689163591607,-8.40799291086547e-05,-3.23701732396486e-06,-1.19091620426337e-07,-3.1322876903328e-08
