"random","mean","1%pop","50%pop","99%pop"
-0.00146921305095582,-0.00162409843213593,-0.017965914131486,-0.000480146019483207,-1.17637450537522e-05
-0.000908729349804127,-0.00646171578032663,-0.0703114867318487,-0.00203894667110416,-5.3009706940057e-05
-0.000190831272631531,-0.000988913158692831,-0.0108372787404864,-0.000313039037225737,-8.6163513046089e-06
-0.000119040964595585,-0.00151128718965261,-0.0178435567777049,-0.000411144769553118,-8.97264131826002e-06
-0.00213177702791545,-0.00209471274810704,-0.0246279192575996,-0.000568846632997,-1.24986027296392e-05
-0.000811260846224293,-0.00664450546449132,-0.0731669886872829,-0.00202425440687709,-5.28730116417907e-05
-0.00271542520291923,-0.00972922459058986,-0.108879732929631,-0.00294065171970209,-7.15160937231639e-05
-0.000743863423133151,-0.000389922323556947,-0.00472268442982393,-0.000100669577967449,-2.03638144305573e-06
-0.00187004306008198,-0.00157381801605169,-0.0179577720498264,-0.000453386555547608,-1.08836578180782e-05
-0.00564233519360802,-0.00789294830388936,-0.0877177683745308,-0.00237411772545942,-6.03914290271145e-05
-0.00156250376173117,-0.00227123886128754,-0.0238091662419855,-0.000732481962560316,-2.13258018569873e-05
-7.36571054018587e-05,-0.00246315028722592,-0.0293086123012854,-0.000675859692152614,-1.52351930348527e-05
-0.00010524720630678,-0.00368426239430104,-0.0399181851426409,-0.00116871801243668,-3.2127930002177e-05
-0.00190298156456459,-0.00330445296911974,-0.034704470524294,-0.00106438468692449,-2.99498506000938e-05
-0.000105740480173422,-0.00235910169847651,-0.0261007257585036,-0.000698421689330209,-1.71198217735102e-05
-0.00169669972098541,-0.00870304615287182,-0.0882753791464743,-0.00300150622885859,-9.20108399778384e-05
-0.000155837671403924,-0.000840774079896061,-0.00936206276026912,-0.000242691236098547,-5.78460309565653e-06
-0.000401136007832648,-0.00227919101817314,-0.0233633054112185,-0.000795272647579837,-2.65872247140031e-05
-0.00055945902309007,-0.00227107648262993,-0.0257575319623442,-0.000667058489969397,-1.59934269871598e-05
-0.0252543136622762,-0.0116910017724425,-0.122825506453396,-0.0037464017185736,-9.98823153335923e-05
-0.0296769112956823,-0.0158288838565159,-0.174348730220141,-0.00492157385704484,-0.000120787658075906
-0.00154651592542798,-0.00356757437916952,-0.0377456098525229,-0.00116259230994337,-3.28304136298906e-05
-0.00989721634199825,-0.00354287721929347,-0.0385655310333876,-0.00108990479483267,-2.81773380171668e-05
-0.0031522221173409,-0.00253314025373111,-0.0273388845357689,-0.000792282813361911,-2.06103888433473e-05
-0.000157500938487654,-0.00422493963548021,-0.0530899282268654,-0.00095134621235321,-1.59936611730271e-05
-0.000229924602035525,-0.00223432805472201,-0.024558619460519,-0.000694835530019533,-1.90983997032256e-05
-0.000643615815617338,-0.00272467908585152,-0.0300775382934209,-0.000826834777105989,-2.05022462066095e-05
-0.00142954758984448,-0.00480099238335243,-0.0533154061965438,-0.00144633283520007,-3.53508071315089e-05
-0.00488310291028538,-0.00134061441768401,-0.0152831826309722,-0.000408595291491953,-1.06050843000838e-05
-3.04565975095539e-05,-0.00339971982850556,-0.0377109829870934,-0.00105419000664997,-2.80046013550972e-05
-0.00135171832372916,-0.00407592937213054,-0.0441627672288286,-0.00127251895335267,-3.41848277870138e-05
-6.14222403066966e-05,-0.00561979280590352,-0.0652733050639187,-0.00151960538557594,-3.25637866204164e-05
-0.000464483906867486,-0.00409009735022823,-0.0467817962970808,-0.00114669161488062,-2.5092618442899e-05
-0.0126487839101908,-0.00360567082888508,-0.0420414303991049,-0.00100669429991718,-2.29591330181278e-05
-0.002113969282446,-0.00267019244353324,-0.0303765422576448,-0.000781706718116393,-1.91734658459097e-05
-0.00539298111218467,-0.0215772397480366,-0.224512836418885,-0.00717256437426866,-0.000189325227250178
-8.10977507763599e-05,-0.00159239040569225,-0.0165783176407704,-0.000545203516666926,-1.73397172302425e-05
-0.0249379334246541,-0.00389837399615449,-0.0457818485018658,-0.00103488467883472,-2.12735751351356e-05
-0.000796999765731332,-0.00362642583239135,-0.0399578252271233,-0.00110455315368091,-2.78678857994463e-05
-0.000169739397901658,-0.00922049296504951,-0.114045109097376,-0.00216002136500371,-3.50275194948157e-05
-0.00138458639594818,-0.00385888918830536,-0.0402240639691053,-0.00128057185340724,-3.8322339957516e-05
-0.0019813139126359,-0.0075919562430207,-0.0868275867874231,-0.00218620164467065,-4.93566749624839e-05
-8.17723695801797e-05,-0.00127241797244471,-0.0140579684024386,-0.000387069582429234,-9.88094173011599e-06
-0.0129683498331168,-0.00279165912019501,-0.030287465997415,-0.000880904972914542,-2.39240329224455e-05
-0.00121041541972144,-0.0122719618199415,-0.135313234420163,-0.00373411125913531,-9.06931328564452e-05
-0.000232618819617558,-0.00375419937605402,-0.0450393435360259,-0.000979906229574612,-1.95631252422623e-05
-8.05913935173486e-05,-0.00307624035821062,-0.0332439286376644,-0.000948819475883822,-2.47161903550552e-05
-0.0289271515682671,-0.00738012198489724,-0.0848358346094016,-0.00219897539239705,-5.1542557224048e-05
-0.00182000929057602,-0.00965418459673907,-0.112340645200169,-0.00268287441019666,-5.80003483778501e-05
-0.00160990668949568,-0.00751369974393216,-0.0852427328621694,-0.00214575178993304,-4.81476335412678e-05
-0.000502737265873132,-0.00311843131116964,-0.0329926689648451,-0.00100129140825456,-2.74871568017521e-05
-0.00113276938475615,-0.00502746754189158,-0.0559121741884107,-0.00149317502431373,-3.57328914847421e-05
-0.00318989655246238,-0.00874593709300493,-0.105147492517999,-0.00234220457144119,-4.81617422735625e-05
-0.00728378705143451,-0.00665088298141161,-0.0732360532170941,-0.00205732236225398,-5.3589616209192e-05
-0.0125082651188102,-0.00189876482854956,-0.0212651917641888,-0.000575767136490102,-1.44339373542168e-05
-0.000169413532436491,-0.00114178443729144,-0.0125659452405452,-0.000346669019180124,-8.66492583558864e-06
-0.0782897471621351,-0.00917415512557971,-0.0960213017678899,-0.00307630113482038,-9.03606702805992e-05
-0.00222332656527158,-0.000678578325962136,-0.00771199796623999,-0.000188393145474475,-4.30564105587171e-06
-0.0229706042489711,-0.00594095333047985,-0.0719917582614711,-0.00146008942736031,-2.66132497657912e-05
-0.000460628975065602,-0.00899628836890603,-0.107016159055729,-0.00251062834256188,-5.2774384636356e-05
-0.00448094665898802,-0.00653026580239657,-0.0732859182413525,-0.00195681437491385,-4.75646893002457e-05
-1.33083255374755e-05,-0.000905882451271438,-0.0103841853537442,-0.000275220345857197,-6.8706260809781e-06
-0.0458471020889427,-0.00958235232411973,-0.108506078790991,-0.00278635924864024,-6.2808684827883e-05
-0.000151235177240916,-0.00487716203121535,-0.0568156711003422,-0.00141952730652889,-3.35874083835485e-05
-0.00173037596851267,-0.00205571274925913,-0.0239962645104526,-0.000563593117350436,-1.24933886758816e-05
-0.0162006423463535,-0.0103571453746056,-0.110526200100697,-0.00332111355743808,-8.55662746260431e-05
-0.000168298698979941,-0.00396587703193722,-0.0403230198383512,-0.00139621824855152,-4.52418825812395e-05
-0.00108568953630162,-0.00491086900689746,-0.0513646204342539,-0.00160345220085956,-4.48228979790588e-05
-0.00124737096870742,-0.00190362027778551,-0.0217843338454007,-0.000503068844361743,-1.03518876472131e-05
-0.00209875887325084,-0.00175589101802626,-0.0189747326882548,-0.000550751314344011,-1.47794086150832e-05
-0.00319425259768791,-0.00200561812225167,-0.0223013996326571,-0.000598035204470881,-1.48190963418304e-05
-0.00245908128487271,-0.00633184315925497,-0.0667760611406144,-0.00207048570229729,-5.72489977313738e-05
-0.000687972781102109,-0.00469178871772134,-0.0516152228023941,-0.00147586412130235,-3.84740927871207e-05
-0.00459833658141884,-0.00224500059951333,-0.0242886937369828,-0.000722074865272704,-1.99532257905954e-05
-0.0015519088906093,-0.00486824564768621,-0.0583626899922144,-0.00124604430796443,-2.52402296381093e-05
-0.00044360082975714,-0.000920574141228599,-0.00986232754075986,-0.000301759711112237,-9.05332977812365e-06
-0.0162289152086718,-0.00343825031910487,-0.0383856365809421,-0.00104576518264532,-2.47934209020695e-05
-0.000477313220464626,-0.00341834409660444,-0.0384797265744337,-0.00103013296384918,-2.66111627183085e-05
-0.000117403313833364,-0.00173671765049663,-0.0191108526347589,-0.000537885011054895,-1.45531350032391e-05
-0.00161515813572866,-0.00488851929822418,-0.0534151294321765,-0.00151676070399842,-3.92383348915171e-05
-0.00279977691504241,-0.0015455645598748,-0.0177406178726601,-0.000438766058681428,-1.01833044131205e-05
-0.000162504223822579,-0.000778813142915362,-0.00867588513485729,-0.00022897712151676,-5.67493098594496e-06
-0.00104572824138283,-0.0130502470703625,-0.151991480053818,-0.00344649543012354,-6.69356501737705e-05
-0.00137662789518611,-0.00404414375728152,-0.0464539168322815,-0.00117951527194121,-2.78349851905912e-05
-0.000109980300042278,-0.00116793829009219,-0.0125717175123176,-0.000366464789576859,-9.74574981404071e-06
-0.00219010289559729,-0.00367652154998939,-0.0426211633352773,-0.00101501745305743,-2.24753912742858e-05
-6.31714252625759e-05,-0.00269866912724209,-0.0317505658136378,-0.000764466327116242,-1.74800096672356e-05
-0.000573254932624501,-0.00592811131876079,-0.0635594801123207,-0.00191280108348796,-5.41550450166771e-05
-4.52219701997381e-05,-0.00142292384550253,-0.0154482061663234,-0.000457753385056492,-1.27990454837723e-05
-0.00141381920837536,-0.00717822895106401,-0.0868172148764018,-0.00193480461331874,-4.01230241005356e-05
-0.00335376852197633,-0.00725175857976262,-0.0775687718457536,-0.00233915959133019,-6.47613284457081e-05
-0.000343188868886846,-0.00266016872003819,-0.0331774644238271,-0.000600258682368515,-9.77827350674531e-06
-3.56914077925818e-05,-0.00652297585576692,-0.0723045081428081,-0.00203149707484884,-5.09619579478604e-05
-0.00187105820376987,-0.00234729203665591,-0.0257153304607899,-0.000721698519316194,-1.92357153588463e-05
-0.0536552923664921,-0.00465320100807943,-0.052897507747015,-0.0013871873247247,-3.52043861070627e-05
-0.0163995110429719,-0.00640921747429376,-0.068350538113066,-0.00202154242740193,-5.38311690426117e-05
-0.00149289156673793,-0.0103196269969115,-0.121865494465679,-0.00287047928263584,-6.06656027842622e-05
-0.000137978527370519,-0.00201447533184293,-0.0222704274457322,-0.000628362483172662,-1.699132779017e-05
-0.000727898433200425,-0.00326249375178694,-0.0378616772918186,-0.000914905729480053,-2.10262672256633e-05
-3.07509385667482e-05,-0.0016154067846035,-0.017290652029509,-0.000536057604388573,-1.61818782918022e-05
-0.0102671806906931,-0.00599700936039351,-0.0692040147772154,-0.00171701586474315,-4.01963894969148e-05
-0.000299289881022125,-0.00223447631513425,-0.0265950612635827,-0.000567676647272919,-1.09528380714741e-05
-0.00770786251524302,-0.0177270866495539,-0.181441252312204,-0.00592546172615194,-0.00016108482411166
-0.00125003853389571,-0.00332782369344552,-0.0354455169747966,-0.00105907417772605,-2.83848336564418e-05
-0.0247483585432592,-0.0136310804360365,-0.158072101045696,-0.00388525719445015,-8.12451436922123e-05
-0.00028715945035851,-0.00173348952524995,-0.0187166522925179,-0.000552345824117118,-1.53044284807258e-05
-0.0021631009863452,-0.0112640620291606,-0.123548979243496,-0.00353587726809462,-8.96106388289541e-05
-0.000440631652801393,-0.00164933613193939,-0.0186090750697557,-0.000502525275161148,-1.29145818844856e-05
-0.00185675286187104,-0.00230575546984405,-0.0249790541108729,-0.0007211594559412,-1.90888670989997e-05
-0.00397852510840491,-0.00201004719861868,-0.0235355341731905,-0.000528388921244904,-1.11054682176314e-05
-0.00397817128134115,-0.00323975572938878,-0.0377104743743158,-0.000880788708114255,-1.91059209707833e-05
-0.000101522831230105,-0.00508352935395423,-0.055161886823094,-0.00161671954994813,-4.48616788101151e-05
-0.00227700991825708,-0.00665217897912985,-0.0717524064329111,-0.00216652018382385,-5.82160252879948e-05
-8.64884285812773e-05,-0.00246124909354935,-0.0266772059374127,-0.000765757456162974,-2.02245650116561e-05
-0.00353241448097652,-0.0188463594586262,-0.19739354642098,-0.00631458123329054,-0.000169835067189331
-0.00207577463260766,-0.00373156959947608,-0.0398835806191941,-0.00123047569641094,-3.60101647980848e-05
-0.0169918073621496,-0.00499828626652859,-0.0550574856868955,-0.00148776960525598,-3.59683787644525e-05
-0.00439099304482105,-0.00362808195534051,-0.0406336695251602,-0.00108741664009532,-2.68167142211129e-05
-0.000243292098959791,-0.00382797376752679,-0.0475410202470526,-0.0009915554961763,-2.0047977729396e-05
-0.000212060553861915,-0.00178509571386776,-0.0219425089319139,-0.000457825329105266,-9.04777299372549e-06
-0.0104645646882922,-0.00704950787884406,-0.0756748622120647,-0.0021858923232968,-5.59445357266941e-05
-0.000450428991130458,-0.00744608507310856,-0.0797518313199507,-0.00236052233282336,-6.31034233434046e-05
-0.000141454262982288,-0.00422650178638379,-0.0498842770143725,-0.00120198861701531,-2.70633607563874e-05
-0.000510792729724097,-0.00558491651364112,-0.0600454607164564,-0.00184390311887972,-5.37144608306639e-05
-0.00539931432811191,-0.00619549851067163,-0.0664795448849328,-0.00198573447036204,-5.42130379431893e-05
-0.00256561625467366,-0.00744493821498786,-0.0772951741740852,-0.00255831099261117,-7.90250307533312e-05
-0.000926472351996055,-0.00190345181639898,-0.0220589290979587,-0.000541333560497126,-1.26755468341199e-05
-0.000639915704128802,-0.00146073086152577,-0.016856950726337,-0.000414732629138159,-9.49366281193686e-06
-0.000107316721530304,-0.00233820919887048,-0.0282104659561916,-0.000575971748739024,-1.1079210527366e-05
-0.000345640198979758,-0.00210619074544701,-0.0231555522857651,-0.000635411504168348,-1.59433346944493e-05
-0.0421848157592334,-0.00889381319944221,-0.101866742766205,-0.00260166657298733,-6.04206596374612e-05
-0.000197244173152367,-0.00330000115213675,-0.034597069318884,-0.001100249511159,-3.31797436504366e-05
-1.41759071029535e-05,-0.00245166170297943,-0.0266124490753869,-0.00077925878998597,-2.10578443397935e-05
-0.000636893176981457,-0.00119489536470426,-0.0128939515008077,-0.000382380851959685,-1.03780483525018e-05
-0.00156271016508536,-0.00456265075369192,-0.0489339001296344,-0.00144490522660762,-3.9556861364316e-05
-0.00176425723807982,-0.00490260328192842,-0.0529155989753466,-0.00152976033313129,-3.89803441845504e-05
-5.5045226615702e-05,-0.00192576697456269,-0.0224783979392643,-0.00053266261588214,-1.20618153069851e-05
-0.00210042012087763,-0.00819689622852811,-0.0927033109424557,-0.0025103900968127,-6.19420268336124e-05
-0.000143204490418825,-0.000570122770952195,-0.00610935101860415,-0.000178352181015473,-4.74132577900077e-06
-0.0114156077691342,-0.00987406415866904,-0.106968802896354,-0.00313341421348001,-8.08651786920356e-05
-0.0335066911806471,-0.00393412803545407,-0.0457408333273219,-0.00111086164032309,-2.55647458841546e-05
-0.00157757156548899,-0.00204050234220505,-0.0216133325092333,-0.000667389495720871,-1.94880254943286e-05
-0.000873942958867779,-0.00462402978237923,-0.0523798937581423,-0.00135085209122432,-3.15589033485641e-05
-0.00177315751790486,-0.00504327163468547,-0.0555654220988607,-0.00153659447971766,-3.92258420895119e-05
-0.0131795289477106,-0.006092010571789,-0.0633378953790238,-0.00195930192346944,-5.2824478278668e-05
-0.000299731032608275,-0.00352900749277905,-0.0412934563574471,-0.000966168709813586,-2.13151202230233e-05
-0.00063646772351833,-0.00473492476199411,-0.0539635547063523,-0.00136323730244675,-3.16091031789301e-05
-0.0039562148383262,-0.0110344815201616,-0.123731776874566,-0.00330025016293545,-7.60245358155253e-05
-7.50310352962691e-05,-0.00251839878618481,-0.0263125163279187,-0.000823036187704573,-2.36760658409385e-05
-0.000734964481488909,-0.00276723860065954,-0.0323846908925358,-0.000781809119796861,-1.79225042382369e-05
-0.00721574098454392,-0.00735173300406621,-0.0847747176799209,-0.00205106728347038,-4.46148742869934e-05
-0.000165094589452353,-0.00549297076386075,-0.0590244182661435,-0.00173286421637681,-4.61027829921522e-05
