bmd,GM_AUC,AUC_h.GM,AF_interTD,TK_var.u.GSD,TD_var.GSD,AF_intraTKTD.be,BE
219.65741,0.354630590873894,1.34172041144092,1.3434915123825,1.41106395802898,2.03302289995745,6.2633521612898,19.4554855437766
157.600053,0.478275850244398,0.464010257470369,0.647274526834765,1.14730991750718,2.31628050071738,7.24291287275036,72.4481001334809
216.760025,0.323305164392673,0.580415170454943,1.2205422299774,1.22719245074184,2.31232159081357,7.4438192380846,41.1047308215156
221.495726,0.479255404376164,0.353727434880455,1.14308296153859,1.30709353926984,2.04486014450278,5.91152442082588,92.6657758767401
331.896463,0.529777792182497,0.34586781296234,0.582541531099491,1.37547757763114,2.09375257634981,6.50278242075967,253.318180813862
323.687315,0.29935993895251,0.411038407320711,1.31684473530816,1.96834482650219,2.20341268183692,11.2529915606304,53.1423445772711
216.744129,0.384278157403931,0.353603651941524,0.470928782214535,1.76110244120522,2.55039670487097,12.7437325526332,102.135970002019
419.961512,1.02136644182668,0.362859845297236,1.01861938712721,2.44461097539608,2.02894585021176,14.1830616435545,80.1103540981072
276.640061,0.556329452145985,0.673093101825471,1.40300096018871,1.37602375063763,2.30350679871193,7.9913631687338,36.657352522408
367.957792,0.377283411098249,0.394810798338168,0.446193425676168,1.46736166130412,2.16589533075783,7.4411889973976,280.700689546209
276.516773,0.364117514875642,0.782139926435359,0.902543646504684,1.58545589993675,2.38617442849775,9.87226491903671,39.6782043182695
161.491544,0.402802617304087,0.375187784237288,1.53686415644202,1.74499030541002,2.48687990122537,11.986701099702,23.3650082822446
148.958468,0.413045046564986,0.330324881181723,2.11638170960512,1.19539180268256,2.36829922492405,7.75420204733417,27.4784857835302
211.611102,0.65053536256172,0.308331856344591,0.873846392225419,2.13690602463417,2.09703714628432,11.7925618861604,66.6003926514943
229.681283,0.597772148399124,0.996373969600318,0.829498909341697,1.53170271158872,2.81992319615305,13.5686091654642,20.4810435024891
256.719991,0.360357523187869,0.79596614903254,1.84073283882449,2.29575094697068,2.31898991882735,15.654614394828,11.1926250618898
172.052685,0.346065013812631,0.396385276448631,1.40858564933261,1.19791314851587,2.17682077672831,6.40903102075051,48.0804259967862
260.347243,0.43691849115345,0.380698094681455,1.40147108212139,1.16458406789082,2.28662129522891,7.07410602126001,68.9789492232619
245.68149,0.439464376221583,0.374910247978033,0.592973852121162,1.48702874773807,2.38940760892585,9.26910014393899,119.226283974952
263.995722,0.344514665038209,0.752847480840153,0.981672534369163,1.46192929744872,2.62799725593469,11.1914319990177,31.9181408774424
272.652306,0.434535071602149,0.332904831751691,1.12567583615008,1.27245613839031,2.70353522664801,10.8116485068127,67.2951576652686
262.480447,0.351491897086347,0.464010257470369,0.667992702117954,1.43089911723435,2.41279273153273,9.13456690437309,92.7063957604325
278.737056,0.453255805700171,0.366601951487923,0.452672396449773,1.66719070942566,2.55470846114677,12.0004037215315,139.965199301546
371.23398,0.303471183466321,0.489034313905613,0.811301323039152,1.3091368147609,2.21851575026004,7.07647577088378,132.223661707042
277.413855,0.446074803406579,1.15176722430018,1.00509047414284,1.68528552417809,2.3374846872643,10.1613804143416,23.583353688858
213.343976,0.371098178101094,2.24928947986143,0.517904294241751,1.3530022335496,2.37510876967761,8.42963352059971,21.7258524902254
248.668977,0.399173699239813,0.525876113114689,1.34799316768891,1.14985632524429,2.16190344656846,6.18896790854054,56.6803132393851
243.893805,0.35308070561239,0.65053536256172,0.700527052007945,2.14878163474293,2.14052452692891,12.306933412365,43.4865643866743
215.752864,0.354315110057804,0.378882700038645,0.731712015587303,1.36477830291607,2.47047347500766,9.2524213552635,84.1116601174932
262.579157,0.35325022503249,0.685520674715316,1.14836809959957,1.36338148522659,2.55793946436067,9.98244625650412,33.4134709495029
249.927295,0.283232087465628,0.479255404376164,0.848694851384456,2.20271788465742,2.17628152364475,13.1742465092079,46.6411571790847
233.962029,0.697971770544886,0.455878651331867,1.32660210496487,2.93439118777525,2.03638506237498,20.114904681588,19.2325762652823
255.856475,0.428194126182594,0.344428547137136,2.15400048915336,1.5708187810342,2.75132469845569,13.1735290238621,26.1787763139639
221.332981,0.411038407320711,0.405429361988464,1.0591446352399,1.90685254384015,2.312466822937,11.7199972182012,43.9792841399642
246.975702,0.325670670836032,0.426476241057916,1.56200090905359,2.59197724625372,2.11574670499192,16.7653883199314,22.1138565247798
228.105651,0.584456092657259,0.460726991663645,1.89233131485468,2.2061501877584,2.01326068566049,11.6730268752354,22.4136056535755
334.276723,0.451843851380502,0.580415170454943,1.34504600394056,1.64215597929639,2.8428408752665,14.7400893358044,29.0489291017326
188.883917,0.464561364663398,0.370975735906394,1.18689506042079,1.36218632381893,2.39610381860086,8.63901062889794,49.6561614731588
347.355288,0.366272158160842,0.38266374707949,0.80737900736529,1.15382902669557,2.02754316207337,5.35309078839126,210.026711634076
214.542182,0.438893443719027,0.499631416009405,0.903698179573311,1.41892990571683,1.81107734435553,4.97099728574747,95.5863815490536
248.523533,0.353296150546838,0.366601951487923,1.05704785017517,1.28513272377772,2.22496835965822,7.02772294006174,91.2564284484332
353.034801,0.388109167117285,0.432822043527061,1.21038373619829,1.51290402618226,2.41943024469991,9.6783291510584,69.6281217694129
264.334022,0.490513429874544,0.399461207793925,1.20478518934088,2.0861577981452,2.55916239372135,16.0510235670529,34.2189044315164
209.397735,0.423454749116399,0.479255404376164,1.30969210696527,1.45975994358591,2.23339993801709,7.89363352339597,42.2628510299929
209.147024,0.394810798338168,0.37270479001362,1.09840945324447,1.30749095611008,2.82723608243755,12.145119230715,42.0649784063547
268.194432,0.350628289692126,0.365653680973976,0.800224096497873,1.62048421057399,2.501928906776,11.1441647204316,82.2471125169183
296.813853,0.940705060623253,0.454399450718041,1.45929046205492,2.77580279262386,2.27155000084933,21.0513048739425,21.2630521353518
277.112191,0.38443958812812,0.26228105520798,1.31426826509773,1.41355103088399,2.13483830907927,6.95403733036488,115.602618355894
212.988472,0.323243742246727,0.45571456455478,0.784514844274552,1.79941929686748,2.18237029953307,9.70263959626956,61.4005305365886
193.086454,0.522460644044428,0.353515262077732,0.883805818951113,1.77328542793822,2.05293958185239,8.4917216044689,72.7764780610158
206.620262,0.386270020005846,0.455363799401987,0.885590184871871,1.58383164021463,2.17682077672831,8.1836697367618,62.6085314158166
212.555743,1.14681849182875,0.451175617095805,1.7961085264344,2.98927236021901,2.77508188368524,32.5390746583623,8.06100980952539
222.162703,0.929680202376915,0.637769962893268,0.708707123226038,1.97723024654589,2.30642726584609,12.2914535649747,39.9886779804884
159.803176,0.329631926788016,0.390433108908946,1.4593840475685,1.57140166291987,2.20848843579256,8.34774014145039,33.5969808204131
544.531267,0.325667414145607,0.318689303707425,0.826835999446953,1.27596020865921,2.17207216950485,6.62908657723618,311.73263218921
247.648441,0.667819988280721,0.588572232154919,1.70081682267132,2.60046948531134,2.46450300572009,21.2662182651329,11.6329006668007
204.502209,0.53888309694427,0.390819829081666,0.517280878843736,1.35726412388379,2.21619058526477,7.26443134225722,139.249410227121
192.929106,1.30716932624959,0.309453134872402,1.08579975155765,2.32864604008879,2.28644426392526,15.6588086606763,36.6686068326688
454.639076,0.508795749794181,0.44565123357087,1.15394269669029,1.43711552924558,2.74506418783178,12.1343920906633,72.8566806045896
269.974966,0.443694675726994,0.525865595697601,1.16584548539403,1.16855974109339,2.32328402596932,7.34683205943328,59.9387427329099
285.24915,0.376819637781658,0.376213446279931,0.822208764379957,1.09006311692459,2.20132350259542,6.33794844702097,145.498742927338
245.227988,0.411807768270691,0.414240473309177,0.675797684247277,1.39933902481093,2.14944974361865,6.98803582964766,125.356160941586
211.617708,0.427368508496407,0.374554252367143,1.28023254276163,1.34542506959732,2.27838407712846,7.66167538693985,57.6002892185202
138.489685,0.499631416009405,0.421052133517579,1.37113831544879,2.51319034544349,2.41809351198225,19.4742148773391,12.3180037058219
265.557413,0.321245830969728,0.472700813422809,0.757077502666654,1.57362047567052,2.51091925249912,10.8847941185454,68.1728609038865
266.945462,0.353603651941524,0.362192797054469,1.45464455645921,2.12456271494889,2.18249405503611,12.4763909761865,40.6103629674402
304.049899,0.499616926908434,0.500574610012366,1.59352279816048,1.29050291630548,1.9337601663661,5.18035245204395,73.579775099627
275.572307,0.427419795794603,0.403346768056562,0.673385198141893,1.13118866977636,2.1215306984502,5.88895102511957,172.28817959838
255.380445,0.338304595096649,1.35105906787437,1.26268899383221,1.30583280240782,2.07437899865235,6.09454985123662,24.5626530595338
266.038013,0.475216105062571,0.354630590873894,0.902045564115987,1.51921537359797,2.31536472078964,8.8640992082521,93.8219416732818
234.456272,0.43112007974593,0.385710334347002,0.799440809235454,1.61062934478841,2.22849160795981,8.7494520439295,86.9027282318907
336.140373,0.489034313905613,0.380698094681455,0.745985108185618,1.19906249825041,2.23072046604743,6.77791156330102,174.628015453285
146.298087,0.487925465032667,0.319161313077688,0.660758176047927,1.76531827516319,2.03406596060442,8.29592829752997,83.6220612864267
280.29209,0.293438083705429,0.490513429874544,1.74718136725286,1.32345666576582,2.20877849230279,7.06658015480309,46.2820578031518
261.802465,0.398902353392374,0.426476241057916,0.799906282972748,1.65395766376295,2.22114634466913,8.97730640995804,85.4857513252528
226.018907,0.480236004254378,0.667328653602687,1.69189808356252,1.59036253551543,2.2969227332118,9.16372101586191,21.8453466247414
249.710221,0.456887714137826,0.838629203799517,1.41922495624802,1.16931253594057,2.23849444708376,6.75018063035465,31.0813377966653
225.608716,0.380199706692829,0.318119360105492,0.775171124896493,1.34755925923112,2.52092530619876,9.58469736605195,95.4530438755258
251.920313,0.441349314642611,0.709244031622616,1.80951732972464,2.02637199594263,2.02082566544198,10.165656425573,19.3094241864349
235.326911,0.789750172889631,0.838629203799517,0.753792566549972,2.55693429538195,2.57967249415482,22.2698803640442,16.7159813482236
214.40887,0.496060878745386,0.454399450718041,1.13175182870561,1.33223768714294,2.20836382017362,7.1003842684846,58.718086207107
217.287996,3.02302014479385,0.325667414145607,0.55482832526795,2.81291130889298,2.17057623924226,20.2166435562198,59.4831213704919
213.863918,0.306557904306776,0.422220064765416,1.04601616868519,1.38566753741656,2.02171296174401,6.07925639470857,79.6544040841848
207.239111,0.374981487692708,0.412359960566386,0.583799349048739,1.03022868307384,2.30159183878527,6.96211306728754,123.648984137483
259.156856,0.556946206797943,0.346065013812631,1.20140347803403,1.72918811384628,2.17370351906593,9.11900803671351,68.3547223647818
258.614414,0.26228105520798,0.586141752388998,1.62651994083157,2.36076094172143,2.24638672606017,15.5730398803145,17.4187618154727
210.179537,0.386610087231084,0.463660061941426,0.38582546231342,1.35513353596018,1.99818394812053,5.80511862505419,202.389863770433
219.157256,0.379781716951971,0.438735470516171,0.735009540381538,1.49421203349916,2.88537426721681,13.9604040224947,48.681297325186
199.872478,0.422220064765416,0.457565781280406,0.782092569438811,1.48683395973101,2.30336295185018,8.57801980012079,65.1109833108421
263.959,0.358893848666613,0.454013375290232,1.0706418359281,1.53244270269188,2.33429317160878,9.09728457356877,59.6914099227485
223.077215,0.335038904728192,0.603424336743615,1.29749379598346,1.48123766731003,2.15063264151562,7.40537977158191,38.4751008440304
393.400308,0.474033340865032,0.334627060211677,1.92252367451104,1.13888418728259,2.23399210220187,6.64730863841855,91.9932786081535
203.237401,0.347730118934223,0.35934274648013,0.398585917186236,1.56083822395003,2.35160932313212,9.41918170290255,150.64670070696
255.842851,0.308331856344591,0.312210193658055,0.309669083224596,2.03624413370635,2.0747640656423,10.7031324262887,247.239274272876
245.08281,0.367306503388166,0.396385276448631,1.19961422407767,1.70695315405522,2.25719396032151,9.63983095529717,53.4668147251756
237.282049,0.392963471062588,0.44565123357087,1.64043017575369,1.92357993614609,2.59456547492137,14.7301414766713,22.0345965646316
222.047671,0.365653680973976,0.424752505202869,0.773764052802128,1.02008810396273,2.50616887969219,8.48114155579072,79.6613041021517
225.839698,0.98332398967883,0.407270123174519,0.650104969721203,2.62952704705183,2.38740222732909,20.6148718709798,41.3764862101728
221.184068,1.49684473049951,0.399173699239813,0.699712616677324,2.43150157838028,2.16004138253863,15.4152641670088,51.3713816291489
218.693957,0.95712563090427,0.26228105520798,1.04213463829882,2.73264498737657,2.45820828264448,23.058265442448,34.6991946285542
266.906823,1.06975684995441,2.24928947986143,0.866102889606782,2.5443011117229,2.40011914041122,19.6470009033757,6.97346412809436
240.378102,0.797212014102153,0.977209106779818,1.36615098502383,1.93398956217001,2.28531421470556,11.7042556249245,15.3838450940111
297.383361,0.40113445028301,0.580415170454943,2.35532463760093,1.35864244634985,2.32546111901648,8.07447496159193,26.9409461105142
207.325153,0.344428547137136,0.45571456455478,1.31278548905546,1.45158345714277,2.34601156187632,8.71351907837847,39.7714781007991
287.432461,0.364241335879078,0.666953053312112,0.59987546710126,1.3333492368258,2.64355540800302,10.57461158999,67.9383543086594
257.153541,0.407270123174519,0.529777792182497,1.83244623615422,1.64131376932434,2.14572659758351,8.30934525773393,31.8787081657405
188.140464,0.361834403619407,0.507009965186938,1.16707934763763,1.63531590540382,2.51153978550191,11.3444105878642,28.0274376357679
193.103938,0.366913695619174,3.39719937727029,1.06474024353852,1.65402382339269,2.38615859230076,10.3548638891466,5.15563342749253
241.634416,0.365767051186553,0.773670953559939,0.290942647386731,1.27289266570594,2.53543618054759,9.35546406604304,114.743945059529
228.489566,1.34172041144092,0.536632583667256,0.808491069439104,1.95868827157738,2.33346434805639,12.3825673791173,42.5307858047156
225.624584,0.311184709966587,1.99738411032685,0.682104740951797,1.50882016841972,2.13153799558912,7.41798144667507,22.3248226245421
255.475792,0.4015197242572,0.344514665038209,0.409013537044786,1.44404181816592,2.01332589769914,6.28852940038886,288.307050509159
241.80301,0.374876507574056,0.376819637781658,1.76094784717062,1.47230176103495,2.19341207646577,7.66621843543315,47.5335763841089
258.118067,0.280582179921035,0.464581341231571,0.64216373558679,1.54857321414316,2.20189171738925,8.15996672798146,106.028465561916
201.332107,0.666666991816819,0.471954535852132,0.819766426592653,1.40446858511028,2.33304736640717,8.35888593147514,62.2550157912819
383.944274,1.26501183721377,0.390679159265283,1.41581920158309,2.72683064802313,2.30499863984566,20.8309479196551,33.322004560371
238.391161,0.444511825477557,0.312213315775602,1.09400538957817,1.13052485687535,2.22026670763202,6.53635006310912,106.778536018434
196.825659,0.35934274648013,0.308072966334288,0.678578102840967,1.90048287762279,2.23952521290438,10.9988550547806,85.6013874410119
245.750446,0.511279628431003,0.483365288451704,1.64416849565915,1.54641909984046,2.23597184352795,8.40662369398015,36.7833199975767
364.058541,0.464701683382586,0.335504932620115,1.32981228421012,1.53976375682693,2.16446439067107,7.82979718988603,104.2152947772
274.66879,0.502657316499806,0.866991921174315,0.820824892743424,1.51978062684754,2.15040956978067,7.6138606609229,50.6919292923793
277.353099,0.40662307821573,0.425866815876059,1.27199788829991,1.85740248824943,2.56597837945375,13.778261830501,37.1602304372323
357.726104,0.425866815876059,0.40687119396105,1.83448233486828,1.12043163560859,2.06527454818792,5.51696010877603,86.872098286543
272.148884,0.323466857394752,0.297447178689769,0.763545435102846,1.55634325137817,2.20289907021276,8.21396660281048,145.884410910879
248.132112,0.480663123888707,0.464252998306222,0.879809102174144,1.47822050075302,2.05379780304862,6.72079305136179,90.389770029894
270.078637,0.471954535852132,0.35120027984966,0.648805039329063,1.47542487623853,2.26502017679367,8.21729046825125,144.242262752742
286.652286,0.44210466761338,0.408130370376056,0.932109169112769,1.50309302238994,2.53129725389814,10.5846264899761,71.1892108740235
223.846281,0.630973369874468,0.34311533990978,0.681459820795405,2.63820299057899,2.64965081790796,24.5008302014666,39.0740738813804
329.809983,0.397385427005703,0.667819988280721,1.60926002094557,1.46710049417297,2.55043961497,10.52262231364,29.1644760577853
180.680249,0.396615246593866,0.335038904728192,0.867147374094609,1.61416694489914,2.51793469074769,11.2442534539736,55.3085025698757
223.092984,0.366111033861197,0.466189712010718,1.1937237752769,1.70308787420508,2.34347141887521,10.3453000360689,38.7504091924406
271.937775,0.297643558625955,0.353515262077732,1.25376242799534,1.62300602372301,2.18564412238277,8.49622582610494,72.213779160656
254.307402,0.804695269542301,0.375596961883412,0.504875327223372,3.4810709823889,2.4800800124284,36.2179550408332,37.0278808454819
210.367291,0.38817515128419,0.353331481928432,1.16352187083427,1.54473133187246,2.26731357451974,8.63958323126757,59.2282001627222
241.983776,0.518085692751208,0.325504621140177,1.01930149087828,1.65437285924141,2.03690714458353,7.59499311611753,96.0282571484125
267.715538,0.443810051340863,0.379781716951971,0.897212752477887,1.50317569477964,2.20848843579256,7.94677922668793,98.8673602889909
246.195574,0.353331481928432,0.391249967426373,0.925858463122492,1.21907332444675,2.53129725389814,9.1079935885199,74.6205781789638
299.535129,0.491539183456142,1.30716932624959,0.626274936184579,1.5273008085616,2.4341233066511,9.89505544017317,36.9770832985189
334.439778,0.343929487649355,0.376819637781658,2.60369530718179,1.85336702799137,2.18967568468378,10.180580497283,33.4827944067102
288.673461,2.24928947986143,0.616439793080795,0.595147795677016,3.79847625199985,2.3450407076689,39.7992838251948,19.7704296101009
272.125356,0.481443873545743,0.272251605404725,0.420499659211462,1.43604527689479,2.66262862201914,11.3452953262819,209.515958119193
277.688002,0.412359960566386,0.428751140527509,0.818791493251261,1.00018932591989,2.20695005632831,6.30639234295537,125.428872737154
336.395793,0.448786224021932,0.480663123888707,1.81866636933872,1.82339290668025,2.18353708381199,9.89502864918512,38.890153675489
229.000815,0.422705897139969,0.362859845297236,2.06420045959713,1.45331622960039,2.59115204178793,10.8000403907767,28.3087613215797
204.892759,0.377200417877397,0.480663123888707,1.08890614961889,1.48945904948443,2.1661969219741,7.56107713970818,51.7739960814447
221.916532,0.335504932620115,0.733434766156229,0.985484453955509,1.25162161179835,2.09703714628432,6.05028389000726,50.7460956499747
250.481243,0.373641454058174,0.451238786103925,2.19147789370884,1.32510274522781,2.07272650380269,6.15738061162514,41.1372914468748
130.841443,0.272251605404725,0.405798470626832,1.90269179523966,1.58205715972808,2.30773573170391,9.19735671760776,18.4248280273335
274.219359,0.270918126392133,0.321245830969728,1.38917770667879,1.65454161387939,2.54429567014883,11.8005219750146,52.0716797932359
331.818835,0.464581341231571,0.920768510275509,1.33892118943415,1.69799985076422,1.99865764261112,7.5977411369427,35.4250986795562
288.552026,0.424251592843144,0.380199706692829,1.74253657211664,1.42383082035312,2.26020229726938,7.90480775531604,55.0984188702126
280.453441,0.866991921174315,0.413045046564986,0.356589843997317,1.52320398308949,1.94738464922597,6.2568372624469,304.326327708879
195.853154,0.667328653602687,0.298531859341354,2.3803824522476,3.90192491765439,2.06209381429363,36.1231582774106,7.62969943765275
461.154319,0.292872294366215,0.455363799401987,0.874226575984,1.32590732675996,2.393921458625,8.44986526235114,137.092592670384
292.07738,0.383763569523889,0.549544997515376,1.3072285957382,1.72887515912093,2.18745251049737,9.22689136776021,44.064385531842
164.291669,0.457864211447463,0.287429225741709,1.10252917245092,1.62148760081758,2.15634392247202,8.26338351144488,62.7388592308416
217.726048,0.514123062805582,0.429454869297837,1.29698722590022,1.83322919641212,2.38019291495472,11.7193908175203,33.3543224034827
248.460262,0.357389655518987,0.475117745509388,2.27023350546811,1.60703360793554,2.39215954267469,10.0718028498331,22.8706202225445
291.701003,0.368380605804401,0.287676521197651,1.09846477218121,1.20090327163494,2.05617484511554,5.64166352546569,163.621432168422
247.737582,0.463822371365598,0.438735470516171,0.767113166367797,1.79698812582008,2.0548520941724,8.67243928730743,84.8766914443745
221.773835,0.359234959824992,0.396508174932611,0.834203700972076,1.86656715904943,2.16749669414452,10.0971241189434,66.4030998432198
340.866514,0.362859845297236,0.531534793563073,1.20239055403526,1.28855959307245,2.85925776476392,12.3558610682344,43.1652309495466
256.254814,0.396738216379642,0.673093101825471,1.65631977567016,1.52197220938681,2.30391380445779,8.78973146600104,26.1503254814209
222.499836,0.408130370376056,0.666666991816819,1.38615580003729,2.14435326766168,2.2281756278044,13.1123026149246,18.362412203792
290.250392,0.424591129914138,0.709244031622616,1.53250727399028,1.91235601957074,1.98308896164146,8.96702201578967,29.7801132176021
138.79263,0.473560965142616,0.43691849115345,2.4823909221531,1.12671914709069,1.86328135743424,4.36728996714179,29.3010900933405
255.400215,0.428751140527509,0.437102035461341,1.68629524806305,1.29669925365509,2.13828929296048,6.47859131550341,53.4840429569291
212.166559,0.387965593288248,0.98332398967883,1.04704278552836,1.23994497049609,2.25895040481996,7.10395821212522,29.0078453568562
274.925936,0.41787262391051,0.580415170454943,0.534257220632706,1.57120839240171,2.44888317810445,10.3159205575551,85.9445946571188
221.440931,0.294605348385034,0.475216105062571,0.901769815769981,1.35239757670208,2.74113401205464,11.5731654880069,44.6497355018698
256.450997,0.438612641781252,0.4610085818726,0.485957172477459,1.80990978229578,1.98594173706756,8.24877636787566,138.773919844845
185.76108,0.463723123997973,0.480663123888707,1.09285406261163,1.04248136580136,2.68670656003971,9.98619167242289,35.4121140359709
229.465322,1.52675013205753,0.396615246593866,0.975601656010232,2.56396785005577,2.32234714002183,18.9039637565206,31.3705585929228
250.090593,0.460726991663645,0.338101673222241,0.675369301545986,1.35415142020659,2.45829324779846,9.09877548030756,120.372081777191
332.288147,0.50553721634996,0.448328695452667,0.778628319057478,1.70874981365053,2.23130332902806,9.4392589624604,100.844035553938
211.091676,0.38266374707949,0.328887799813681,1.19818506792958,1.43446506111334,2.11803995239615,6.93912505697137,77.1959875020229
271.384743,0.549544997515376,0.373869444875279,0.936907923798827,1.1065477127455,2.0011568541194,5.10869152037666,151.655743984478
206.012761,0.353515262077732,0.466189712010718,1.35565113557219,1.73892133746702,2.21639907347033,9.53451051855785,34.1888972513694
216.400816,0.505166793346991,0.42331079897461,3.0855723767011,1.92296064311818,2.06073784583694,9.65886275165006,17.1529101776698
219.584767,0.432822043527061,0.325016730218138,1.60377632091056,1.08897457873427,2.02412894046227,5.21918227215427,80.7142528470213
223.657586,0.312210193658055,0.294013786353785,0.763953625792535,1.37468003194672,2.2030446735135,7.2497526317498,137.349079561927
241.490088,0.376936469977425,2.18991861188927,2.91556647082893,1.31803369367681,2.1561424416603,6.68133750987126,5.6608934045301
249.314223,0.507009965186938,0.428751140527509,1.05965372787158,1.13456237058215,2.77312154724381,10.9235423201959,50.2359131384016
157.200971,0.468102672995812,0.385710334347002,0.715861429781747,1.16068807805602,2.20771487002613,6.51885748747385,87.336040541446
270.547736,0.339009000982609,0.399173699239813,1.60890061777819,1.5879930718491,2.15882584782519,8.0742351275255,52.1736685167986
271.842178,0.395842600437842,0.773670953559939,1.06574219657629,1.91842588842421,2.53502387336838,14.0406036122378,23.4813255009791
225.937986,0.451175617095805,0.58688075647181,1.2480877001669,1.14294241160992,2.43685037192322,8.12766984342049,37.9514371758172
271.075991,0.362192797054469,0.336714927060747,1.68172226162859,1.59943109437256,2.42511548526874,10.3043262960769,46.4573901540209
426.261861,0.34586781296234,0.371822525557634,1.66817748904702,1.15016797853554,2.31011215807469,7.20551958187311,95.374707951095
263.09987,0.419358707963889,0.332904831751691,0.483625596312011,2.01433073744085,2.39950578262145,13.5674833519387,120.445882886607
393.759522,1.15176722430018,0.386270020005846,0.767701347860305,3.57480275071993,1.98282646359578,28.9133528334205,45.9250151209366
242.874858,0.294013786353785,0.328674092206299,0.655303732638601,1.80807727200948,2.07193700105872,8.88286456729104,126.946696899553
340.073572,0.451238786103925,0.51098981505154,0.51002456208184,1.08391501446068,2.55375726061148,8.9275738090461,146.162545569773
258.982638,0.375596961883412,0.475117745509388,1.21791998064164,1.12153131834931,2.63908966163495,9.71120272865357,46.086913409126
189.007113,0.556008542643392,0.34311533990978,1.54031776670276,2.1402486203087,1.84490870144521,9.70167321100309,36.8621826795921
275.768086,0.303768731000596,0.376932700631572,0.754559737715131,1.22357267328586,2.04601075209709,5.64234605968137,171.841019884727
266.540168,0.298212601085486,0.36919193527235,1.19854316791503,1.56448234608323,2.54017969742355,11.0859809040022,54.3353732461411
232.684289,0.503031432697251,0.325667414145607,1.28509865279468,1.70618690412503,2.63350660876593,13.1020333813949,42.4343529881525
360.896031,0.458529971704393,0.29935993895251,0.737309321115694,1.75642237719594,2.34837824721529,10.7984184034201,151.418363817108
245.007512,0.575510031304002,0.399173699239813,1.61096099016446,1.27650898952837,2.37235378269656,8.07196775331119,47.2011999194561
433.349533,0.423196520487177,0.422705897139969,0.471815742126925,1.36691175241551,2.24638672606017,7.52545410202313,288.731979195867
151.101755,0.444880923447171,0.366649612839537,0.875984382535523,1.21172140819532,2.30720296816701,7.35633685009196,63.9529094393349
178.42502,1.57518287967611,0.438612641781252,0.563197389132666,2.21028396892186,1.95356730316402,11.1874336724443,64.5629703725118
274.978227,0.390819829081666,0.63670068227287,1.78783965089617,1.05775781614765,2.41321853172205,7.79577064351995,30.9867033072666
269.979405,0.449594766695271,0.335038904728192,1.36443036611991,2.06961582858964,2.0513540500675,10.7882251799637,54.7436835508248
