"","GM_moe","GSD_moe","zran","sigma_intra","MOE_1perc","MOE_ran","z_frac"
"50%",44.3706578552957,4.38763938905987,-0.00453796155784088,0.952576924375783,1.35388068611282,44.6152425148824,-2.5292846021969
"5%",13.9277804764565,3.88957881917677,-1.65129832691424,0.752037362632633,0.37274256828553,2.84224946791883,-3.47284243871849
"95%",161.809260474244,5.77933648917509,1.63390802385499,1.34093564248817,5.23917391469718,718.119236637882,-1.70432997494971
