bmd,Cavg_dose_a,bmd_blood,AF_interTD,TD_var.GSD,AF_intraTD,BE.blood
267.436736,0.0324147003030035,8.66888164745347,0.878163414360708,2.86257132157007,11.5497899159244,0.854699892339243
209.315767,0.0093195332087862,1.95072524167906,0.617623999214931,2.274214125333,6.76260246726324,0.467044306118312
298.374471,0.0124390097105644,3.71148294215351,0.428859347436401,2.98998744295975,12.7812230712077,0.677111474934443
153.058803,0.027735489497634,4.24516082312694,0.885822580165086,2.37955242129004,7.51378885073793,0.637805727043552
416.657697,0.0125607594405547,5.23353710107252,2.40882476751575,1.94480598957557,4.69923028070325,0.462342025884324
456.934985,0.0131234882006311,5.99658088410304,1.04776875032707,2.3094784524455,7.0090607218701,0.81654181923062
301.895644,0.0101288516590281,3.05785619458277,0.600716008579112,2.44711736408819,8.01948103418579,0.634748359557573
284.889617,0.0115818031779362,3.29953547153162,1.25411126538425,2.15423614970311,5.96150869559872,0.441327053634779
372.824168,0.0112849679225377,4.20730877662681,1.47689085631858,2.44390319966819,7.99499853140812,0.356317864013745
350.334796,0.00976242472205819,3.42011707346761,1.37105699236815,2.33537084984695,7.19322856512667,0.346786038286557
256.293483,0.00832249375321429,2.13300091125703,0.448598854981775,2.28282112243518,6.82229196391332,0.696951534930141
258.689687,0.025025658872178,6.47387986061251,0.568564342414858,2.03136194295311,5.20020372994389,2.18959936205313
257.863206,0.0273649788321311,7.05642117377546,1.45455644132747,2.39426042245041,7.62227387267789,0.636457439668355
258.193906,0.0169006476804133,4.36364423853575,1.03471003867779,2.26807153146016,6.72018638206222,0.6275514756681
251.105899,0.0164334985331904,4.12654842289197,0.814528364533948,2.96713679073119,12.5551382281994,0.403514582987744
217.864105,0.0218662957757654,4.7638809588524,0.746069456609725,1.87572680338751,4.3200371527699,1.47806712688756
259.141646,0.0139437766996736,3.61341324540986,1.06347381631119,2.24638672606017,6.57166286781049,0.517029775823257
264.371478,0.0113783061946652,3.00809962582018,0.507160039070858,2.25267119016904,6.61451169101779,0.89670460611864
214.661298,0.0127228750380039,2.73110886994971,0.804424518922281,2.45132479040362,8.05159379505222,0.421669177458758
193.230707,0.0160768562882535,3.10654230691663,0.796057522196742,2.0833102927667,5.51483592585471,0.707620206448093
243.284276,0.0174181499526595,4.23756200049219,2.0542328607296,2.39590036674241,7.63442493252754,0.270202936289941
249.454302,0.0194770167163607,4.8586256100221,0.618696837881793,2.81971971076668,11.1515601652743,0.704206301208756
417.231379,0.0210983828398153,8.80290736692609,1.16091704589684,2.00267726465783,5.03097353892507,1.5072070283835
233.622567,0.0125530188536477,2.93266848818857,2.26151547846781,2.15240417045646,5.94972142902785,0.217954969667682
216.851925,0.0121030242192829,2.62456410027311,1.26222532228408,2.42156451348827,7.82602110294714,0.265692491195924
216.852129,0.0121647530348066,2.63795259435701,0.812167439402476,2.39170107583422,7.6033326075595,0.42718640539519
379.576033,0.0203131834721492,7.71039759995958,1.15703244487294,2.44101775797093,7.9730562786965,0.835807774968813
236.648416,0.0196025117369909,4.63890335218031,0.977236430989847,2.0871343844105,5.53841409298845,0.857097546290081
355.291808,0.0181698936996284,6.45561438370878,0.765301342510445,2.55312295893366,8.85096158942753,0.953047725770106
208.188981,0.0140124590080619,2.91723956219269,0.871684127062047,2.13292196919274,5.82519162284348,0.574516810230346
484.112715,0.0195892988468445,9.48342864969227,1.20788621248288,2.03306805535333,5.2103698959451,1.50685270169345
238.713918,0.0215725575269261,5.14966972853293,0.482388751435747,2.17209363105718,6.07710416412125,1.75665114902994
271.488613,0.0177062496856497,4.80704516858873,2.25184873751542,1.98512521016399,4.9289936550073,0.43309256618323
242.112977,0.0174375230756885,4.22185062336115,0.61503610905489,2.23671642631775,6.50603862423321,1.05508053710871
214.214775,0.0134982065705253,2.89151528340859,1.48081746507733,2.62118090738943,9.40956608480118,0.207517328340604
178.658387,0.00874861110996722,1.56301274939702,1.36858970773722,2.46596797748542,8.163927336204,0.139891111330757
229.930983,0.0130682188723579,3.00478841138041,2.05798776294304,2.4051970548371,7.70351682519626,0.189531793441512
266.672679,0.00985314033975168,2.62756333096455,0.662617758064957,2.42969892938873,7.8873143683874,0.502760292981335
