bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",616,0.21128136,0.207923385,0.276149133,0.135088849,0.331820546,0.257609839,0.349484026,0.214192524,0.295379304
"Central tendency: Relative, 0.05: Adversity: 0.05,",617,0.217011228,0.219745351,0.240908346,0.171936589,0.144382928,0.357426071,0.305554388,0.226423729,0.266158307
"Central tendency: Relative, 0.05: Adversity: 0.05,",618,0.211360759,0.213478597,0.229581487,0.152270145,0.257519665,0.294690935,0.527627553,0.191154649,0.256246125
"Central tendency: Relative, 0.05: Adversity: 0.05,",619,0.20607163,0.242875639,0.227976042,0.212417687,0.635007754,0.264439507,0.258819907,0.174087087,0.259327148
"Central tendency: Relative, 0.05: Adversity: 0.05,",620,0.252991933,0.195221344,0.277312815,0.213533078,0.60641079,0.231479979,0.291493771,0.211641242,0.26464459
"Central tendency: Relative, 0.05: Adversity: 0.05,",621,0.193812106,0.205039148,0.248936826,0.19117862,0.163656043,0.259933905,0.285835536,0.165614807,0.258898514
"Central tendency: Relative, 0.05: Adversity: 0.05,",622,0.227853266,0.215063527,0.237750363,0.127717006,0.183087658,0.18085455,0.48049665,0.17362375,0.253979361
"Central tendency: Relative, 0.05: Adversity: 0.05,",623,0.241699009,0.227957947,0.230864675,0.194741971,0.178209519,0.278508591,0.267245456,0.222227097,0.299824952
"Central tendency: Relative, 0.05: Adversity: 0.05,",624,0.21166783,0.21988126,0.217526294,0.134064237,0.170524187,0.218436828,0.323969384,0.237283776,0.278317797
"Central tendency: Relative, 0.05: Adversity: 0.05,",625,0.218051778,0.217457758,0.338864072,0.178607742,0.242230569,0.23810926,0.401842859,0.228907653,0.244594062
"Central tendency: Relative, 0.05: Adversity: 0.05,",626,0.229436566,0.228411877,0.206978983,0.160999262,0.200659567,0.2398451,0.334511541,0.217944982,0.251904996
"Central tendency: Relative, 0.05: Adversity: 0.05,",627,0.22115078,0.224909175,0.238662467,0.159209072,0.43679288,0.268904977,0.3709578,0.256762833,0.27761163
"Central tendency: Relative, 0.05: Adversity: 0.05,",628,0.249523582,0.194784996,0.231582567,0.116167485,0.186821392,0.315611214,0.295602237,0.199182064,0.281105513
"Central tendency: Relative, 0.05: Adversity: 0.05,",629,0.252204558,0.215837256,0.315495234,0.172023604,0.558910176,0.235877483,0.274635698,0.200238212,0.280551012
"Central tendency: Relative, 0.05: Adversity: 0.05,",630,0.210625864,0.207007491,0.371523334,0.213061843,0.193380111,0.246445504,0.271976634,0.194701201,0.261922505
"Central tendency: Relative, 0.05: Adversity: 0.05,",631,0.259114379,0.227200547,0.224242516,0.171615273,0.493509639,0.264002894,0.336575429,0.276278971,0.245098538
"Central tendency: Relative, 0.05: Adversity: 0.05,",632,0.200868687,0.212495168,0.268912554,0.146099733,0.238528953,0.266308738,0.280986189,0.129650655,0.237857291
"Central tendency: Relative, 0.05: Adversity: 0.05,",633,0.209442986,0.223746227,0.242846789,0.160797103,0.28735693,0.28306187,0.272850643,0.214493624,0.255256903
"Central tendency: Relative, 0.05: Adversity: 0.05,",634,0.220351287,0.237710089,0.268218093,0.126011228,0.162710728,0.259494597,0.424251682,0.216472122,0.265980243
"Central tendency: Relative, 0.05: Adversity: 0.05,",635,0.214510501,0.231439646,0.233907907,0.146966622,0.174524996,0.339566213,0.305693409,0.205809602,0.258059627
"Central tendency: Relative, 0.05: Adversity: 0.05,",636,0.217696986,0.231727828,0.238911445,0.18808965,0.388131753,0.208110155,0.26365778,0.224331116,0.271460674
"Central tendency: Relative, 0.05: Adversity: 0.05,",637,0.219185167,0.20995281,0.243524087,0.145671533,0.504983703,0.264748463,0.326897986,0.220269854,0.238565646
"Central tendency: Relative, 0.05: Adversity: 0.05,",638,0.213768988,0.204304231,0.392429031,0.163362896,0.19412507,0.345561261,0.259060693,0.20635948,0.266732439
"Central tendency: Relative, 0.05: Adversity: 0.05,",639,0.221664753,0.244143055,0.235761445,0.187261108,0.108333126,0.268653209,0.300971658,0.219133726,0.248212221
"Central tendency: Relative, 0.05: Adversity: 0.05,",640,0.195115221,0.221047865,0.296996426,0.126959494,0.279610014,0.237919647,0.279224662,0.216691638,0.268860669
"Central tendency: Relative, 0.05: Adversity: 0.05,",641,0.205520779,0.238149213,0.462803909,0.184922728,0.163562335,0.276806794,0.32395561,0.216179051,0.247907706
"Central tendency: Relative, 0.05: Adversity: 0.05,",642,0.207688048,0.203676306,0.231269323,0.159233237,0.4132568,0.264749621,0.309664277,0.234559727,0.258394166
"Central tendency: Relative, 0.05: Adversity: 0.05,",643,0.233212316,0.219541124,0.255371095,0.133182959,0.596873734,0.301069513,0.270613793,0.208241483,0.242436433
"Central tendency: Relative, 0.05: Adversity: 0.05,",644,0.224403147,0.209957764,0.231252395,0.181651008,0.217174499,0.24046725,0.323073837,0.222158741,0.239991314
"Central tendency: Relative, 0.05: Adversity: 0.05,",645,0.22202176,0.20759661,0.239996261,0.133192626,0.282183737,0.208568582,0.331940759,0.252796019,0.254183274
"Central tendency: Relative, 0.05: Adversity: 0.05,",646,0.229993617,0.209213934,0.281099212,0.198886313,0.354107127,0.269842347,0.257876311,0.239112403,0.294318985
"Central tendency: Relative, 0.05: Adversity: 0.05,",647,0.236945633,0.208047458,0.393127301,0.161134516,0.307471293,0.221804988,0.322448455,0.178172439,0.278211299
"Central tendency: Relative, 0.05: Adversity: 0.05,",648,0.191926357,0.224246019,0.491786348,0.170560897,0.273346317,0.165413327,0.262687879,0.228177523,0.256286676
"Central tendency: Relative, 0.05: Adversity: 0.05,",649,0.202562336,0.214928734,0.397157797,0.12345989,0.243888619,0.269150273,0.336663518,0.221041927,0.257940026
"Central tendency: Relative, 0.05: Adversity: 0.05,",650,0.220726377,0.234351427,0.272993783,0.217696757,0.207402813,0.177682475,0.31387341,0.149331898,0.269524661
"Central tendency: Relative, 0.05: Adversity: 0.05,",651,0.221454165,0.210734758,0.329530618,0.15004721,0.219026626,0.219871248,0.30079833,0.215343865,0.31374332
"Central tendency: Relative, 0.05: Adversity: 0.05,",652,0.21768842,0.2216721,0.210042267,0.182474433,0.161748989,0.259739998,0.265778041,0.211346772,0.264830072
"Central tendency: Relative, 0.05: Adversity: 0.05,",653,0.234632505,0.206704442,0.226372012,0.222092236,0.233306962,0.204642285,0.252992237,0.217634357,0.265225799
"Central tendency: Relative, 0.05: Adversity: 0.05,",654,0.230955245,0.220494969,0.190878919,0.127742852,0.196283418,0.239706374,0.272019247,0.22817422,0.239212889
"Central tendency: Relative, 0.05: Adversity: 0.05,",655,0.224482321,0.224800311,0.279218991,0.178948022,0.262769857,0.208564843,0.284088394,0.208700228,0.256966856
"Central tendency: Relative, 0.05: Adversity: 0.05,",656,0.213550221,0.211741545,0.350953843,0.203651565,0.428384989,0.271391119,0.25670232,0.20774208,0.24448571
"Central tendency: Relative, 0.05: Adversity: 0.05,",657,0.231194735,0.235221595,0.267702983,0.164008808,0.218707648,0.278423415,0.266728889,0.196642193,0.249896545
"Central tendency: Relative, 0.05: Adversity: 0.05,",658,0.203149518,0.216141011,0.346546231,0.16094515,0.264608964,0.337414012,0.293522094,0.224799577,0.295073591
"Central tendency: Relative, 0.05: Adversity: 0.05,",659,0.23270652,0.24864066,0.389177312,0.190345735,0.316878154,0.165810569,0.269428766,0.203382119,0.257688577
"Central tendency: Relative, 0.05: Adversity: 0.05,",660,0.225573127,0.211322337,0.237094218,0.163775026,0.286937054,0.253482001,0.262384023,0.220116016,0.242742098
"Central tendency: Relative, 0.05: Adversity: 0.05,",661,0.214208842,0.236551472,0.298969215,0.221743866,0.306046282,0.229125281,0.406810549,0.224820207,0.278600984
"Central tendency: Relative, 0.05: Adversity: 0.05,",662,0.237566386,0.224150799,0.250250009,0.163249347,0.253068763,0.244884289,0.317610151,0.231064108,0.247113992
"Central tendency: Relative, 0.05: Adversity: 0.05,",663,0.220838241,0.223573303,0.250994225,0.198307218,0.13908851,0.291523056,0.29078732,0.176210451,0.286400972
"Central tendency: Relative, 0.05: Adversity: 0.05,",664,0.223077361,0.210270428,0.268551673,0.177311872,0.338682395,0.303093664,0.294102651,0.242874858,0.277700969
"Central tendency: Relative, 0.05: Adversity: 0.05,",665,0.255473676,0.214296203,0.381307158,0.185737483,0.211079049,0.271998905,0.38783517,0.237121009,0.254276989
"Central tendency: Relative, 0.05: Adversity: 0.05,",666,0.239338305,0.223074102,0.288198927,0.164329258,0.280794287,0.252346688,0.281118292,0.220030707,0.274258393
"Central tendency: Relative, 0.05: Adversity: 0.05,",667,0.226803928,0.229121756,0.22666219,0.209978612,0.47751535,0.480722499,0.250753191,0.207396983,0.264660278
"Central tendency: Relative, 0.05: Adversity: 0.05,",668,0.235223019,0.218495789,0.27794374,0.19036236,0.313602227,0.256290913,0.262941809,0.236335738,0.237899222
"Central tendency: Relative, 0.05: Adversity: 0.05,",669,0.23076498,0.202134093,0.24392919,0.219581833,0.189236626,0.237617427,0.28402105,0.197546013,0.255498733
"Central tendency: Relative, 0.05: Adversity: 0.05,",670,0.19882357,0.228833274,0.318891228,0.165584062,0.122496987,0.245034322,0.283946242,0.24519558,0.243753802
"Central tendency: Relative, 0.05: Adversity: 0.05,",671,0.235563377,0.235468186,0.264986416,0.170920172,0.150437897,0.223734666,0.269286923,0.236287306,0.283514398
"Central tendency: Relative, 0.05: Adversity: 0.05,",672,0.221478578,0.198687868,0.292880505,0.17409892,0.180164738,0.203531325,0.314326133,0.215019233,0.268470182
"Central tendency: Relative, 0.05: Adversity: 0.05,",673,0.21076897,0.221155207,0.317405801,0.160820363,0.636434475,0.169837617,0.294384116,0.168734504,0.247226555
"Central tendency: Relative, 0.05: Adversity: 0.05,",674,0.268830712,0.223099006,0.219852838,0.180100884,0.262235331,0.25461016,0.266658013,0.206699485,0.251783726
"Central tendency: Relative, 0.05: Adversity: 0.05,",675,0.219235269,0.240507248,0.308697642,0.136242647,0.196395413,0.235271653,0.285239276,0.270862799,0.267609765
"Central tendency: Relative, 0.05: Adversity: 0.05,",676,0.2642965,0.254976448,0.27283463,0.187885037,0.445302683,0.248382344,0.348204979,0.20584567,0.287480057
"Central tendency: Relative, 0.05: Adversity: 0.05,",677,0.225323228,0.215185565,0.227577843,0.176469942,0.325285263,0.330655338,0.259992888,0.217784798,0.250647932
"Central tendency: Relative, 0.05: Adversity: 0.05,",678,0.213006824,0.234624062,0.254131846,0.137621837,0.351686901,0.272256416,0.288563447,0.20297163,0.247077142
"Central tendency: Relative, 0.05: Adversity: 0.05,",679,0.233979618,0.221903985,0.243809245,0.171181245,0.253135532,0.296123817,0.290317584,0.18893729,0.252325408
"Central tendency: Relative, 0.05: Adversity: 0.05,",680,0.233007285,0.225370966,0.28022793,0.175374056,0.141131154,0.227976255,0.256568022,0.193735274,0.238591305
"Central tendency: Relative, 0.05: Adversity: 0.05,",681,0.226812135,0.213857707,0.316863021,0.206077379,0.459233059,0.259469013,0.304628622,0.187353961,0.26232599
"Central tendency: Relative, 0.05: Adversity: 0.05,",682,0.213461905,0.229346828,0.268201773,0.146414089,0.202512847,0.145618546,0.266607929,0.200297173,0.240803477
"Central tendency: Relative, 0.05: Adversity: 0.05,",683,0.217942233,0.209083107,0.320420593,0.202341622,0.190331411,0.193584776,0.284005451,0.240932117,0.244601925
"Central tendency: Relative, 0.05: Adversity: 0.05,",684,0.206620262,0.233356417,0.221635213,0.206951702,0.547343215,0.229086378,0.281773913,0.178011579,0.249667546
"Central tendency: Relative, 0.05: Adversity: 0.05,",685,0.255502022,0.212616573,0.330333261,0.245148272,0.226770454,0.237329218,0.296855221,0.264360749,0.238611299
"Central tendency: Relative, 0.05: Adversity: 0.05,",686,0.212444948,0.204079883,0.24930037,0.174247184,0.615567,0.248474828,0.354784419,0.224796613,0.262013211
"Central tendency: Relative, 0.05: Adversity: 0.05,",687,0.236022077,0.232148814,0.255968517,0.156567033,0.195345867,0.248147589,0.300397382,0.230512651,0.25658806
"Central tendency: Relative, 0.05: Adversity: 0.05,",688,0.249265059,0.234612217,0.432878071,0.194182241,0.478860874,0.19445519,0.256627805,0.140814225,0.260089487
"Central tendency: Relative, 0.05: Adversity: 0.05,",689,0.232960519,0.227546545,0.252070634,0.210718459,0.217291071,0.236853257,0.292446397,0.241891495,0.243575845
"Central tendency: Relative, 0.05: Adversity: 0.05,",690,0.239808371,0.213652782,0.245779361,0.197378668,0.465346735,0.257725617,0.272538687,0.219767509,0.261585247
"Central tendency: Relative, 0.05: Adversity: 0.05,",691,0.217765305,0.22292627,0.283624987,0.195310611,0.363735117,0.230907972,0.393775371,0.212611431,0.2735092
"Central tendency: Relative, 0.05: Adversity: 0.05,",692,0.234746817,0.218434604,0.240923312,0.211907697,0.41211948,0.177974081,0.27979888,0.217562481,0.252008396
"Central tendency: Relative, 0.05: Adversity: 0.05,",693,0.200226384,0.212370514,0.232141887,0.229211412,0.250082206,0.312482901,0.32561194,0.22853545,0.230027446
"Central tendency: Relative, 0.05: Adversity: 0.05,",694,0.219957815,0.203863893,0.292260223,0.197069734,0.238556731,0.226396648,0.288266002,0.210085425,0.265672385
"Central tendency: Relative, 0.05: Adversity: 0.05,",695,0.229740629,0.207564976,0.235952468,0.214661469,0.119698045,0.272875187,0.287021429,0.176772292,0.249848505
"Central tendency: Relative, 0.05: Adversity: 0.05,",696,0.209877835,0.212628949,0.233186249,0.141442372,0.174975425,0.245105701,0.262588036,0.180168876,0.267270498
"Central tendency: Relative, 0.05: Adversity: 0.05,",697,0.257832376,0.230726769,0.252039693,0.200334392,0.254692078,0.240639163,0.289388028,0.212781407,0.242591086
"Central tendency: Relative, 0.05: Adversity: 0.05,",698,0.218921378,0.234575317,0.295341534,0.136763948,0.285827601,0.213728817,0.399939825,0.20804035,0.229433187
"Central tendency: Relative, 0.05: Adversity: 0.05,",699,0.218439444,0.221675115,0.26174259,0.216003108,0.169087014,0.243089332,0.325100687,0.211825874,0.25747238
"Central tendency: Relative, 0.05: Adversity: 0.05,",700,0.201700865,0.20316906,0.222253223,0.173438163,0.643782498,0.210056373,0.253982584,0.202646982,0.265072646
"Central tendency: Relative, 0.05: Adversity: 0.05,",701,0.220796605,0.229062304,0.219060693,0.180815457,0.154702398,0.227749766,0.309114086,0.23385361,0.243136602
"Central tendency: Relative, 0.05: Adversity: 0.05,",702,0.223077215,0.234249197,0.294095539,0.12499211,0.33075029,0.186045216,0.272495753,0.227632041,0.257181223
"Central tendency: Relative, 0.05: Adversity: 0.05,",703,0.229288568,0.247648441,0.299470897,0.197980063,0.39754667,0.21691062,0.351051688,0.222164361,0.237150635
"Central tendency: Relative, 0.05: Adversity: 0.05,",704,0.239564777,0.217521857,0.238045448,0.179655874,0.242658472,0.21613698,0.247551031,0.244446204,0.281985996
"Central tendency: Relative, 0.05: Adversity: 0.05,",705,0.207513705,0.20215707,0.246335914,0.158575006,0.404231834,0.18300324,0.251875686,0.218762006,0.241265448
"Central tendency: Relative, 0.05: Adversity: 0.05,",706,0.20292756,0.198569599,0.248934019,0.214491574,0.18820267,0.252811619,0.28897066,0.210510521,0.254344577
"Central tendency: Relative, 0.05: Adversity: 0.05,",707,0.223910344,0.224585561,0.352624685,0.103472787,0.152383582,0.292291387,0.318919724,0.252155903,0.257335383
"Central tendency: Relative, 0.05: Adversity: 0.05,",708,0.219157256,0.22699492,0.243747981,0.196816835,0.141027207,0.478623498,0.268706976,0.258593301,0.268654701
"Central tendency: Relative, 0.05: Adversity: 0.05,",709,0.20277881,0.226947071,0.249089934,0.198114427,0.58387037,0.21254718,0.260411472,0.267639088,0.239440931
"Central tendency: Relative, 0.05: Adversity: 0.05,",710,0.218964874,0.217921813,0.305587967,0.187694546,0.412256796,0.27284387,0.271628834,0.228528826,0.250578572
"Central tendency: Relative, 0.05: Adversity: 0.05,",711,0.211701619,0.219312933,0.2157932,0.173274622,0.16593996,0.25363794,0.349113962,0.227131931,0.264436059
"Central tendency: Relative, 0.05: Adversity: 0.05,",712,0.221639531,0.211223952,0.333282814,0.192455504,0.590807536,0.205451884,0.255113537,0.226311354,0.250135954
"Central tendency: Relative, 0.05: Adversity: 0.05,",713,0.237033544,0.23163126,0.229389841,0.234727924,0.251879461,0.206616,0.313819676,0.200623755,0.270787446
"Central tendency: Relative, 0.05: Adversity: 0.05,",714,0.225741617,0.194654181,0.246832004,0.198399514,0.370655976,0.17918495,0.283582795,0.173629023,0.269190125
"Central tendency: Relative, 0.05: Adversity: 0.05,",715,0.190621496,0.226067127,0.266551231,0.228408027,0.240924784,0.273446842,0.252552216,0.203114124,0.277541792
"Central tendency: Relative, 0.05: Adversity: 0.05,",716,0.215239902,0.209612579,0.288216048,0.147714837,0.183903663,0.164212763,0.348941393,0.2630339,0.242548832
"Central tendency: Relative, 0.05: Adversity: 0.05,",717,0.245840808,0.235332506,0.324391631,0.201490392,0.277098446,0.230826814,0.494022154,0.217035014,0.241607847
"Central tendency: Relative, 0.05: Adversity: 0.05,",718,0.230001966,0.210331908,0.220378471,0.16434569,0.151491185,0.196697813,0.28999367,0.20919487,0.236582057
"Central tendency: Relative, 0.05: Adversity: 0.05,",719,0.209755534,0.25618184,0.235408505,0.143498392,0.20487593,0.284663061,0.328484777,0.209226672,0.314109711
"Central tendency: Relative, 0.05: Adversity: 0.05,",720,0.20439359,0.226296953,0.228584924,0.170448338,0.247754592,0.252753067,0.493496907,0.227213859,0.26442835
"Central tendency: Relative, 0.05: Adversity: 0.05,",721,0.20079452,0.219704665,0.2931666,0.166202431,0.311904501,0.272485258,0.359963283,0.202561762,0.2488582
"Central tendency: Relative, 0.05: Adversity: 0.05,",722,0.231566219,0.228314928,0.349441297,0.125875279,0.624487444,0.18687665,0.286504957,0.16286019,0.253408436
"Central tendency: Relative, 0.05: Adversity: 0.05,",723,0.214356054,0.198409633,0.229108967,0.139892885,0.263358635,0.206402597,0.269270018,0.232801931,0.277578688
"Central tendency: Relative, 0.05: Adversity: 0.05,",724,0.219521021,0.253192559,0.235035008,0.165319569,0.233703721,0.198723941,0.244033001,0.22403491,0.268092048
"Central tendency: Relative, 0.05: Adversity: 0.05,",725,0.245111387,0.222088195,0.288537973,0.131110454,0.177069828,0.309127772,0.270710419,0.283015441,0.279061101
"Central tendency: Relative, 0.05: Adversity: 0.05,",726,0.251336438,0.220821698,0.226575397,0.142204491,0.326023742,0.259919654,0.267629312,0.22404175,0.255048184
"Central tendency: Relative, 0.05: Adversity: 0.05,",727,0.229000815,0.203242132,0.268029425,0.13068887,0.18410468,0.180325144,0.254384821,0.156746208,0.251306302
"Central tendency: Relative, 0.05: Adversity: 0.05,",728,0.220545924,0.230456137,0.296299189,0.184811349,0.197682122,0.244519805,0.256145467,0.230725466,0.250448459
"Central tendency: Relative, 0.05: Adversity: 0.05,",729,0.23004652,0.205062162,0.345537043,0.175317902,0.402623499,0.215803549,0.277508986,0.141663558,0.267984105
"Central tendency: Relative, 0.05: Adversity: 0.05,",730,0.245018942,0.225776057,0.2478672,0.222087038,0.248281685,0.372014446,0.279209277,0.228720789,0.287014171
"Central tendency: Relative, 0.05: Adversity: 0.05,",731,0.237952754,0.202439575,0.268431767,0.136536751,0.26889924,0.264703548,0.254055771,0.16817587,0.25116245
"Central tendency: Relative, 0.05: Adversity: 0.05,",732,0.211140504,0.20794505,0.243148089,0.161598464,0.494417978,0.219585599,0.248835128,0.206305232,0.231415867
"Central tendency: Relative, 0.05: Adversity: 0.05,",733,0.211130573,0.212862455,0.316124772,0.184368959,0.214410817,0.202728849,0.288223658,0.233458587,0.278122226
"Central tendency: Relative, 0.05: Adversity: 0.05,",734,0.235812609,0.258355874,0.273236862,0.205606992,0.409675494,0.385234647,0.283829954,0.222391283,0.265808872
"Central tendency: Relative, 0.05: Adversity: 0.05,",735,0.208412732,0.223957002,0.244767368,0.217352386,0.295665736,0.180823824,0.345175544,0.227963218,0.253773217
"Central tendency: Relative, 0.05: Adversity: 0.05,",736,0.211705248,0.234306578,0.223650851,0.202621069,0.212251225,0.227142906,0.282608641,0.233531902,0.258304915
"Central tendency: Relative, 0.05: Adversity: 0.05,",737,0.211230917,0.2366852,0.248948448,0.126318756,0.175619185,0.230785731,0.35032254,0.238121241,0.271324311
"Central tendency: Relative, 0.05: Adversity: 0.05,",738,0.205771678,0.225523023,0.226108028,0.125985411,0.172291869,0.231758448,0.289066611,0.219554542,0.267118428
"Central tendency: Relative, 0.05: Adversity: 0.05,",739,0.241650358,0.197411709,0.250539678,0.200776543,0.292492788,0.179995534,0.288406687,0.203817213,0.280772169
"Central tendency: Relative, 0.05: Adversity: 0.05,",740,0.236856081,0.229851488,0.239114696,0.206477887,0.242903623,0.285690747,0.278349023,0.217624139,0.242453084
"Central tendency: Relative, 0.05: Adversity: 0.05,",741,0.2321025,0.230565385,0.246164099,0.158938866,0.625263117,0.199254818,0.289680758,0.18865379,0.244226969
"Central tendency: Relative, 0.05: Adversity: 0.05,",742,0.203202017,0.242134062,0.238856417,0.157200971,0.165067535,0.243309194,0.264697122,0.225773468,0.258855205
"Central tendency: Relative, 0.05: Adversity: 0.05,",743,0.203917693,0.234718134,0.263779064,0.18275475,0.253379135,0.194684131,0.28371377,0.212041134,0.282429476
"Central tendency: Relative, 0.05: Adversity: 0.05,",744,0.226302273,0.20429043,0.236236045,0.188446707,0.333252214,0.308042015,0.246873796,0.222671166,0.23174423
"Central tendency: Relative, 0.05: Adversity: 0.05,",745,0.236175761,0.227245871,0.322122532,0.169095181,0.267447133,0.259381161,0.232895846,0.213011039,0.257396766
"Central tendency: Relative, 0.05: Adversity: 0.05,",746,0.208850149,0.225912178,0.235827361,0.203349923,0.223098394,0.279066761,0.296162455,0.227495447,0.228822334
"Central tendency: Relative, 0.05: Adversity: 0.05,",747,0.198178378,0.217368861,0.326843899,0.168560619,0.204970207,0.270161147,0.288760338,0.205340492,0.253825602
"Central tendency: Relative, 0.05: Adversity: 0.05,",748,0.229415199,0.197401317,0.244258272,0.205515341,0.303901454,0.228194847,0.323535738,0.198820067,0.250908017
"Central tendency: Relative, 0.05: Adversity: 0.05,",749,0.233379228,0.202871278,0.360842317,0.21753532,0.628457499,0.198237474,0.295921746,0.172138615,0.243312555
"Central tendency: Relative, 0.05: Adversity: 0.05,",750,0.192355963,0.240671039,0.312894387,0.210406619,0.400759422,0.270901613,0.276898956,0.206665596,0.268124314
"Central tendency: Relative, 0.05: Adversity: 0.05,",751,0.235771602,0.220788572,0.27350891,0.179126541,0.597310138,0.250026152,0.500581621,0.211525412,0.260746553
"Central tendency: Relative, 0.05: Adversity: 0.05,",752,0.221000795,0.221593217,0.232854679,0.206015325,0.175400834,0.229846968,0.267519579,0.2273735,0.285742586
"Central tendency: Relative, 0.05: Adversity: 0.05,",753,0.195382362,0.221726988,0.301602121,0.189715065,0.328801431,0.222446826,0.331769419,0.202529625,0.265494128
"Central tendency: Relative, 0.05: Adversity: 0.05,",754,0.221428413,0.255724507,0.289066122,0.156499204,0.164168186,0.474567207,0.317283404,0.194073874,0.253128804
"Central tendency: Relative, 0.05: Adversity: 0.05,",755,0.210125881,0.223144918,0.230511325,0.203805954,0.175367841,0.251621332,0.26930353,0.255395017,0.265107411
"Central tendency: Relative, 0.05: Adversity: 0.05,",756,0.212895402,0.235703978,0.250557195,0.220935044,0.424577942,0.221429669,0.300426206,0.175059816,0.284134651
"Central tendency: Relative, 0.05: Adversity: 0.05,",757,0.216425365,0.221664753,0.267128773,0.150302423,0.230727017,0.312482268,0.310814388,0.18535696,0.259636233
"Central tendency: Relative, 0.05: Adversity: 0.05,",758,0.226844632,0.214284987,0.243611915,0.17238033,0.214963246,0.313635046,0.516352238,0.210872769,0.251849043
"Central tendency: Relative, 0.05: Adversity: 0.05,",759,0.211916073,0.221630044,0.227970472,0.169468117,0.558502011,0.2418717,0.370828717,0.173704765,0.235683528
"Central tendency: Relative, 0.05: Adversity: 0.05,",760,0.207782053,0.218214968,0.297284054,0.136718118,0.275812336,0.247119513,0.315336193,0.178783241,0.260714966
"Central tendency: Relative, 0.05: Adversity: 0.05,",761,0.212298164,0.267543638,0.258512787,0.144138692,0.557881682,0.218227015,0.279174213,0.224123105,0.263927378
"Central tendency: Relative, 0.05: Adversity: 0.05,",762,0.220102559,0.20607163,0.25386031,0.178813964,0.241646636,0.325208508,0.28437561,0.233750058,0.24822873
"Central tendency: Relative, 0.05: Adversity: 0.05,",763,0.209147024,0.210938865,0.25978345,0.231174796,0.187228073,0.137504407,0.272322253,0.215889604,0.258353856
"Central tendency: Relative, 0.05: Adversity: 0.05,",764,0.209505155,0.208589766,0.306052663,0.216042549,0.319606315,0.285244035,0.267911609,0.201310361,0.280887502
"Central tendency: Relative, 0.05: Adversity: 0.05,",765,0.235654849,0.235784885,0.233985385,0.168494508,0.189417266,0.266288891,0.328653657,0.215920565,0.228050922
"Central tendency: Relative, 0.05: Adversity: 0.05,",766,0.228411877,0.240917118,0.26347898,0.19449731,0.529627642,0.091965862,0.275205959,0.167325473,0.247066811
"Central tendency: Relative, 0.05: Adversity: 0.05,",767,0.238400172,0.182238396,0.220745161,0.197364495,0.442087523,0.244962816,0.327002682,0.200219549,0.264796086
"Central tendency: Relative, 0.05: Adversity: 0.05,",768,0.235144343,0.202714859,0.286837941,0.200696745,0.146609703,0.191738801,0.280282999,0.194622408,0.264016262
"Central tendency: Relative, 0.05: Adversity: 0.05,",769,0.236004909,0.222145346,0.3121399,0.196612649,0.216774725,0.226275233,0.326565278,0.211379444,0.292969168
"Central tendency: Relative, 0.05: Adversity: 0.05,",770,0.224061889,0.223924866,0.243207454,0.122007263,0.170914602,0.135007027,0.277311381,0.203107407,0.258022151
"Central tendency: Relative, 0.05: Adversity: 0.05,",771,0.222383529,0.223473201,0.40354568,0.123107545,0.308840097,0.131385509,0.30133956,0.235118626,0.269045298
"Central tendency: Relative, 0.05: Adversity: 0.05,",772,0.224494502,0.218711361,0.201290219,0.180131843,0.287370927,0.2737754,0.295125421,0.113825585,0.265622301
"Central tendency: Relative, 0.05: Adversity: 0.05,",773,0.227659676,0.236499379,0.259286126,0.175695302,0.231633962,0.385138197,0.321683486,0.257314877,0.285453566
"Central tendency: Relative, 0.05: Adversity: 0.05,",774,0.222529773,0.223983288,0.227090608,0.146901077,0.259422816,0.310694937,0.239444829,0.236091655,0.233476586
"Central tendency: Relative, 0.05: Adversity: 0.05,",775,0.212456022,0.238301014,0.323129812,0.185926132,0.352137406,0.309249265,0.308950728,0.157560343,0.253495941
"Central tendency: Relative, 0.05: Adversity: 0.05,",776,0.220174866,0.243295558,0.28388405,0.136889121,0.308615936,0.275568236,0.345236464,0.15837667,0.26106873
"Central tendency: Relative, 0.05: Adversity: 0.05,",777,0.222770625,0.22835167,0.216507548,0.221683062,0.182079567,0.26351584,0.337090254,0.190318621,0.273394831
"Central tendency: Relative, 0.05: Adversity: 0.05,",778,0.230565385,0.240413183,0.255082996,0.134575803,0.312461664,0.187137379,0.304319453,0.220262829,0.268872861
"Central tendency: Relative, 0.05: Adversity: 0.05,",779,0.249788342,0.235987726,0.276725684,0.20060627,0.164844953,0.225785131,0.307883861,0.214848971,0.257810227
"Central tendency: Relative, 0.05: Adversity: 0.05,",780,0.227914582,0.232908007,0.294099745,0.136719052,0.18537557,0.301338515,0.328644417,0.234809191,0.228821365
"Central tendency: Relative, 0.05: Adversity: 0.05,",781,0.243102522,0.236856081,0.228053907,0.177471376,0.2079075,0.223463375,0.250077339,0.182914203,0.234362798
"Central tendency: Relative, 0.05: Adversity: 0.05,",782,0.226477622,0.223182706,0.216857796,0.166921763,0.650576763,0.373943277,0.369931792,0.226403133,0.241081386
"Central tendency: Relative, 0.05: Adversity: 0.05,",783,0.2066726,0.244581036,0.348225951,0.250504576,0.13625762,0.293571464,0.259727043,0.142577076,0.261965525
