"","EC10.GM","EC10.GSD"
"1",0.139941756734794,2.64067066426654
"2",0.172135638005575,2.24304476757162
"3",0.136766733792796,2.4146295935716
"4",0.180627101777833,1.97096159918711
"5",0.148591687350529,2.11047471318061
"6",0.144303444395819,2.54997105410943
"7",0.139917206133109,2.49223352254902
"8",0.152163545159755,2.10701572035029
"9",0.167627834149711,2.30270713224509
"10",0.161503980069038,2.31876821623053
"11",0.168659275644988,2.139299297595
"12",0.154561065991749,2.14379025456489
"13",0.163231398305637,2.18681198453663
"14",0.180991924418121,2.0543904934705
"15",0.159612381855183,2.08352890697019
"16",0.1489837760402,2.30198695685909
"17",0.16464117791542,2.15040956978067
"18",0.151049279588131,2.20797466226436
"19",0.153869150020733,2.5401153868175
"20",0.144012291587456,2.10182326859586
"21",0.173059174200127,2.14610129926656
"22",0.161838000522148,2.28538743038276
"23",0.157142290003759,2.12661382924471
"24",0.153739073225455,2.64351033488529
"25",0.19251848160838,2.06591864099021
"26",0.170914537032443,2.13828929296048
"27",0.141181266802263,2.37616197757295
"28",0.176857305318285,2.18381158167182
"29",0.145508898832598,2.43622310127293
"30",0.161328679661037,2.1804759661942
"31",0.179704029449556,2.66530329848662
"32",0.172853802431915,2.02523045719854
"33",0.159436902871653,2.39897599206008
"34",0.14875802999408,2.70042384749146
"35",0.151036142284797,2.29417906247742
"36",0.151309985912298,2.25057680408866
"37",0.16865030451266,2.16540287132173
"38",0.153565189785123,2.31986739524754
"39",0.187911426787737,2.23743714991482
"40",0.159209930030004,2.09306333819289
"41",0.167544587097955,1.9378039286396
"42",0.159161008300668,2.15512122750977
"43",0.185751292300693,2.06858743205122
"44",0.150215802749275,2.24640912860382
"45",0.152404695264188,2.23597184352795
"46",0.166082504261668,2.23015190581621
"47",0.139480991216702,1.98252152849718
"48",0.16872600334854,2.16173838920987
"49",0.174034896486515,1.98178509452169
"50",0.140668697875891,2.3528010908766
"51",0.168229480982617,2.08106000444984
"52",0.172095072445135,2.17848050573749
"53",0.160388263898191,1.96815730224984
"54",0.147223576020433,2.43942011706681
"55",0.1437862540534,2.68686736572943
"56",0.170335788201069,2.00237883044864
"57",0.169560588551445,2.26704303750813
"58",0.146553278543598,2.68670656003971
"59",0.18703979574278,1.98414853088263
"60",0.167851909916439,2.22144594600368
"61",0.151923428991679,2.44259438257453
"62",0.151974495016065,2.28531421470556
"63",0.170984128421161,2.15987898427315
"64",0.178655223597656,1.82008766046408
"65",0.135538964097017,2.45057503292694
"66",0.158133532440511,1.80069803926894
"67",0.189171406280235,1.90941506308306
"68",0.143516055531301,2.56678948774714
"69",0.135353801033552,2.3666968482876
"70",0.16691950142081,2.54888668552993
"71",0.184040880083014,2.19403062689235
"72",0.131603763666601,2.96260653170612
"73",0.157177877382378,2.46537695386794
"74",0.153505158431776,2.50552490313961
"75",0.181497671064827,2.29850623774608
"76",0.139480188320138,2.30932414233436
"77",0.128208889737887,2.62938208020487
"78",0.146040919029044,2.27725979637686
"79",0.141312055983477,2.37727754338308
"80",0.137450026770044,2.29319560746503
"81",0.188250381025564,2.10591769309164
"82",0.142973924833695,2.71400101648664
"83",0.130761599295876,2.30551306896214
"84",0.14050043880349,2.23602697868827
"85",0.138921469062915,2.17993458776545
"86",0.156268586839229,2.16142300210638
"87",0.184705646416013,2.11370836030071
"88",0.129589366721468,2.53458305244977
"89",0.174208908943025,2.22035431880871
"90",0.185937257718777,2.44142605305924
"91",0.164732509727773,2.39378465547447
"92",0.168979102806728,2.25054155166331
"93",0.140043092331167,2.69339448691627
"94",0.16807525935057,2.20328338568096
"95",0.190905777278038,2.17164811616011
"96",0.172500199299004,2.07847907692472
"97",0.172560031423103,1.99266977602127
"98",0.168723073176783,1.97693051836134
"99",0.163404658477475,2.26890515873076
"100",0.151190453406835,2.04916580366233
"101",0.172689107345282,2.25794312176533
"102",0.164799213730629,2.61239276660222
"103",0.154699030780612,2.35704399743198
"104",0.172327236306736,2.20195644081728
"105",0.168298052627878,2.62364016145635
"106",0.155398147872453,1.9437692574198
"107",0.149250598170856,2.30012038392156
"108",0.153512939567913,2.04887834070422
"109",0.153983006780969,2.04486014450278
"110",0.171909457998529,2.46494055809648
"111",0.153823366301902,2.27993694928719
"112",0.161818821046712,2.42508535067615
"113",0.172866706004461,2.0693399839638
"114",0.128483116358608,2.31188584131013
"115",0.156469811430625,2.3725789904234
"116",0.138057418107744,2.12918552774417
"117",0.160520439009975,2.13658997191084
"118",0.150402213054372,2.42994213376671
"119",0.156780347088769,1.94409452923305
"120",0.144977978773229,2.00459793210462
"121",0.166015803328384,2.09099646108937
"122",0.144095153461231,2.39610381860086
"123",0.132172250867428,2.04377261168148
"124",0.11825753566399,2.25897844882018
"125",0.133358540000212,2.27484570899721
"126",0.129067034915207,2.51237952600441
"127",0.130193722571915,2.46494033529321
"128",0.17259887328309,2.55350616924361
"129",0.124023830521368,2.52092530619876
"130",0.178583459946745,2.19411666834312
"131",0.185928512138312,1.89092953504364
"132",0.144272968548644,2.24085490034579
"133",0.17228132008495,2.02651249798352
"134",0.200345853123266,2.06498786834108
"135",0.139172685218698,1.95397298182445
"136",0.151881807558671,2.47556048771497
"137",0.148815666161499,2.41447616911997
"138",0.137278054065728,2.34115502584874
"139",0.168420022097996,2.01423797731916
"140",0.121173574062387,2.35711276913449
"141",0.174154549568367,2.00407060515898
"142",0.164557485742506,1.98308896164146
"143",0.171868969815498,2.27952579128905
"144",0.147745017126967,2.18195150233214
"145",0.15451864767874,2.2626841521181
"146",0.158446214270998,2.15739235862571
"147",0.185387458461225,2.0118722354825
"148",0.195018511385982,2.06209381429363
"149",0.138522912278985,2.15026327921575
"150",0.163228539991936,2.3339361414326
"151",0.173677498719469,2.07868691334756
"152",0.171399409783116,2.05993023745962
"153",0.166404163937378,2.31331996815024
"154",0.163830335044984,2.51521694846731
"155",0.150080602007949,2.31631878303188
"156",0.147436767806267,2.1605684283351
"157",0.141442324661878,2.34993018491419
"158",0.128502285997657,2.45852245568777
"159",0.132974427626282,2.31898991882735
"160",0.15887984304502,2.02490779643168
"161",0.158769095789959,2.25577498471816
"162",0.157354537467647,1.85333441722167
"163",0.151112633040075,2.25087494301624
"164",0.139579809761935,2.37655131266285
"165",0.162216453778048,2.27189103362355
"166",0.15884235913086,2.1799517850337
"167",0.155392238640385,2.27660598475336
"168",0.148979901705003,2.17514040604009
"169",0.177048010529027,1.95866396019143
"170",0.146375034554455,2.02061543373232
"171",0.14960296915339,2.56917973813405
